baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl_gene_id,DE_comparison,gene_symbol,chr
1692.69,-1.31,0.22,-5.97,0,0,ENSG00000175970,Bmet_Apri,UNC119B,12
13.42,-4.85,1.78,-2.72,0.00646,0.02331,ENSG00000175985,Bmet_Apri,PLEKHD1,14
0.12,-1.52,4.08,-0.37,0.70994,,ENSG00000176009,Bmet_Apri,ASCL3,11
13.1,-1.42,0.7,-2.02,0.04358,0.10725,ENSG00000176029,Bmet_Apri,C11orf16,11
2.17,2.87,2.19,1.31,0.1898,0.32514,ENSG00000176076,Bmet_Apri,KCNE5,X
207.39,1.33,0.34,3.95,8e-05,0.00061,ENSG00000176125,Bmet_Apri,UFSP1,7
7.11,2.34,2.22,1.05,0.2921,0.4445,ENSG00000176136,Bmet_Apri,MC5R,18
1.51,-1.55,2.36,-0.66,0.51018,0.64806,ENSG00000176160,Bmet_Apri,HSF5,17
86.84,-2.29,2.05,-1.12,0.26397,0.41322,ENSG00000176165,Bmet_Apri,FOXG1,14
0.17,-1.52,4.08,-0.37,0.70994,,ENSG00000176177,Bmet_Apri,ENTHD1,22
0.23,1.98,3.91,0.51,0.61203,,ENSG00000176194,Bmet_Apri,CIDEA,18
343.76,-1.68,0.46,-3.66,0.00025,0.00165,ENSG00000176225,Bmet_Apri,RTTN,18
64.81,-9.57,3.08,-3.11,0.0019,0.00869,ENSG00000176230,Bmet_Apri,OR4K17,14
177.17,-1.45,0.46,-3.15,0.00162,0.00762,ENSG00000176244,Bmet_Apri,ACBD7,10
6.98,-6.35,2.42,-2.63,0.00855,0.02923,ENSG00000176253,Bmet_Apri,OR4K13,14
1.27,-2.38,2.14,-1.11,0.26492,0.41444,ENSG00000176294,Bmet_Apri,OR4N2,14
0.24,-2,4.08,-0.49,0.62428,,ENSG00000176299,Bmet_Apri,OR4M1,14
32.21,1.6,0.75,2.12,0.03386,0.08814,ENSG00000176358,Bmet_Apri,TAC4,17
638.12,-1.23,0.22,-5.7,0,0,ENSG00000176371,Bmet_Apri,ZSCAN2,15
0.7,-3.07,2.99,-1.03,0.30446,,ENSG00000176399,Bmet_Apri,DMRTA1,9
117.99,-1.41,0.44,-3.22,0.00128,0.0063,ENSG00000176485,Bmet_Apri,PLAAT3,11
6.81,-6.33,2.46,-2.57,0.01003,0.03325,ENSG00000176495,Bmet_Apri,OR5AN1,11
62.53,-2.56,0.9,-2.85,0.00435,0.0169,ENSG00000176563,Bmet_Apri,CNTD1,17
1.03,-3.62,3.52,-1.03,0.30349,,ENSG00000176571,Bmet_Apri,CNBD1,8
0.16,-1.52,4.08,-0.37,0.70994,,ENSG00000176635,Bmet_Apri,HORMAD2,22
246.43,1.32,1.57,0.84,0.39967,0.5508,ENSG00000176681,Bmet_Apri,LRRC37A,17
275.25,-10.22,2.99,-3.41,0.00064,0.0036,ENSG00000176695,Bmet_Apri,OR4F17,19
95.94,1.66,0.48,3.47,0.00052,0.003,ENSG00000176697,Bmet_Apri,BDNF,11
788.87,-1.32,0.25,-5.23,0,0,ENSG00000176715,Bmet_Apri,ACSF3,16
102.99,-1.09,0.3,-3.64,0.00027,0.00177,ENSG00000176723,Bmet_Apri,ZNF843,16
771.9,-4,1.28,-3.12,0.00178,0.00826,ENSG00000176731,Bmet_Apri,RBIS,8
0.33,-2,4.08,-0.49,0.62428,,ENSG00000176746,Bmet_Apri,MAGEB6,X
1.4,1.87,2.45,0.76,0.44519,0.59298,ENSG00000176769,Bmet_Apri,TCERG1L,10
116.57,-1.81,0.39,-4.62,0,5e-05,ENSG00000176771,Bmet_Apri,NCKAP5,2
2.98,-5.13,2.57,-2,0.0459,0.11139,ENSG00000176798,Bmet_Apri,OR51L1,11
1.03,-3.61,2.78,-1.3,0.19453,,ENSG00000176907,Bmet_Apri,TCIM,8
2425.66,1.18,1.23,0.96,0.33719,0.49109,ENSG00000176945,Bmet_Apri,MUC20,3
4.04,1,1.4,0.72,0.47168,0.61653,ENSG00000176956,Bmet_Apri,LY6H,8
63.33,1.04,0.4,2.63,0.00866,0.02957,ENSG00000176971,Bmet_Apri,FIBIN,11
1.17,-1.1,2.46,-0.45,0.65517,,ENSG00000176988,Bmet_Apri,FMR1NB,X
850.77,-2.61,0.45,-5.8,0,0,ENSG00000176994,Bmet_Apri,SMCR8,17
355.71,-2.2,0.61,-3.64,0.00028,0.00178,ENSG00000177034,Bmet_Apri,MTX3,5
1.22,-1.23,2.31,-0.53,0.59318,,ENSG00000177047,Bmet_Apri,IFNW1,9
680.34,-2.09,0.72,-2.92,0.00353,0.01442,ENSG00000177058,Bmet_Apri,SLC38A9,5
104.5,-2.82,0.51,-5.58,0,0,ENSG00000177076,Bmet_Apri,ACER2,9
0.51,2.24,3.79,0.59,0.55417,,ENSG00000177103,Bmet_Apri,DSCAML1,11
1583.6,-1.25,0.25,-4.91,0,1e-05,ENSG00000177119,Bmet_Apri,ANO6,12
12.59,1.43,0.75,1.9,0.05753,0.13296,ENSG00000177182,Bmet_Apri,CLVS1,8
45.22,-9.05,3,-3.02,0.00255,0.01108,ENSG00000177201,Bmet_Apri,OR2T12,1
13.47,1.79,0.94,1.92,0.05548,0.12934,ENSG00000177202,Bmet_Apri,SPACA4,19
5.52,-6.02,2.5,-2.4,0.01618,0.04894,ENSG00000177212,Bmet_Apri,OR2T33,1
281.02,2.5,0.47,5.31,0,0,ENSG00000177238,Bmet_Apri,TRIM72,16
20.73,1.04,0.66,1.57,0.11615,0.22676,ENSG00000177291,Bmet_Apri,GJD4,10
1.28,2.51,2.67,0.94,0.3466,0.49995,ENSG00000177301,Bmet_Apri,KCNA2,1
0.76,2.05,2.76,0.74,0.45847,,ENSG00000177354,Bmet_Apri,C10orf71,10
0.17,-1.52,4.08,-0.37,0.70994,,ENSG00000177414,Bmet_Apri,UBE2U,1
3.9,1.92,1.58,1.21,0.22516,0.3689,ENSG00000177455,Bmet_Apri,CD19,16
1954.08,-2.59,0.63,-4.12,4e-05,0.00034,ENSG00000177463,Bmet_Apri,NR2C2,3
25.15,1.03,0.68,1.5,0.1332,0.25081,ENSG00000177464,Bmet_Apri,GPR4,19
1079.98,1.17,0.23,5.1,0,1e-05,ENSG00000177469,Bmet_Apri,CAVIN1,17
5.69,-2.17,1.1,-1.98,0.04738,0.11422,ENSG00000177483,Bmet_Apri,RBM44,2
1.8,2.5,2.1,1.19,0.23311,0.37802,ENSG00000177511,Bmet_Apri,ST8SIA3,18
14.96,-7.45,2.32,-3.2,0.00135,0.00657,ENSG00000177535,Bmet_Apri,OR2B11,1
2.24,-1.01,1.61,-0.63,0.53137,0.66624,ENSG00000177558,Bmet_Apri,FAM187B,19
34.49,-1.69,0.65,-2.58,0.00994,0.03306,ENSG00000177575,Bmet_Apri,CD163,12
7.15,1.02,0.76,1.34,0.17889,0.31117,ENSG00000177627,Bmet_Apri,C12orf54,12
1.41,-2.56,2.44,-1.05,0.29396,0.44642,ENSG00000177673,Bmet_Apri,TEX44,2
13,1.69,0.73,2.31,0.02074,0.05956,ENSG00000177710,Bmet_Apri,SLC35G5,8
284.35,3.8,0.35,10.98,0,0,ENSG00000177791,Bmet_Apri,MYOZ1,10
1.38,1.01,2.66,0.38,0.70513,0.80196,ENSG00000177875,Bmet_Apri,CCDC184,12
311.48,1.21,1.15,1.05,0.29542,0.44774,ENSG00000177946,Bmet_Apri,CENPBD1P,16
1.14,-2.22,2.44,-0.91,0.36216,,ENSG00000177947,Bmet_Apri,ODF3,11
19325.38,2.47,1.6,1.54,0.12377,0.23774,ENSG00000177954,Bmet_Apri,RPS27,1
15.64,-5.07,1.42,-3.56,0.00037,0.00228,ENSG00000177984,Bmet_Apri,LCN15,9
0.65,1.46,3.7,0.39,0.69312,,ENSG00000178021,Bmet_Apri,TSPYL6,2
14.63,1.06,1.1,0.96,0.33796,0.49185,ENSG00000178033,Bmet_Apri,CALHM5,6
1958.67,1.02,0.17,6.04,0,0,ENSG00000178057,Bmet_Apri,NDUFAF3,3
3.13,1.18,1.57,0.75,0.45364,0.60034,ENSG00000178084,Bmet_Apri,HTR3C,3
54.17,-2.8,0.59,-4.7,0,3e-05,ENSG00000178093,Bmet_Apri,TSSK6,19
27.56,-4.53,1.71,-2.65,0.00816,0.02818,ENSG00000178199,Bmet_Apri,ZC3H12D,6
0.29,-2,4.08,-0.49,0.62428,,ENSG00000178279,Bmet_Apri,TNP2,16
28.68,1.28,0.74,1.74,0.08231,0.17448,ENSG00000178342,Bmet_Apri,KCNG2,18
348.69,-2.69,0.59,-4.53,1e-05,7e-05,ENSG00000178385,Bmet_Apri,PLEKHM3,2
1.57,-4.2,2.65,-1.59,0.11237,0.22094,ENSG00000178394,Bmet_Apri,HTR1A,5
948.92,1.7,0.49,3.48,5e-04,0.0029,ENSG00000178460,Bmet_Apri,MCMDC2,8
2.17,-3.15,2.3,-1.37,0.17145,0.30189,ENSG00000178473,Bmet_Apri,UCN3,10
354.11,-4,0.88,-4.56,1e-05,6e-05,ENSG00000178502,Bmet_Apri,KLHL11,17
70.38,-2.22,0.56,-3.94,8e-05,0.00063,ENSG00000178538,Bmet_Apri,CA8,8
390.68,2.28,0.61,3.72,2e-04,0.00135,ENSG00000178573,Bmet_Apri,MAF,16
0.13,-1.52,4.08,-0.37,0.70994,,ENSG00000178591,Bmet_Apri,DEFB125,20
14.11,3.02,1.69,1.78,0.07472,0.16183,ENSG00000178597,Bmet_Apri,PSAPL1,4
1026.74,-1.19,0.46,-2.59,0.00948,0.03176,ENSG00000178605,Bmet_Apri,GTPBP6,X
22.56,2.05,1.32,1.55,0.12147,0.23441,ENSG00000178645,Bmet_Apri,C10orf53,10
34.74,1.49,0.93,1.61,0.10715,0.21337,ENSG00000178662,Bmet_Apri,CSRNP3,2
113.23,1.16,1.09,1.07,0.28561,0.43737,ENSG00000178690,Bmet_Apri,DYNAP,18
5.66,3.65,1.17,3.12,0.00181,0.00838,ENSG00000178726,Bmet_Apri,THBD,20
0.97,-3.5,2.94,-1.19,0.23353,,ENSG00000178732,Bmet_Apri,GP5,3
2528.36,-1.24,0.2,-6.14,0,0,ENSG00000178764,Bmet_Apri,ZHX2,8
61.16,1.26,0.69,1.83,0.06733,0.14958,ENSG00000178772,Bmet_Apri,CPN2,3
348.24,-2,0.36,-5.6,0,0,ENSG00000178776,Bmet_Apri,C5orf46,5
0.17,-1.52,4.08,-0.37,0.70994,,ENSG00000178789,Bmet_Apri,CD300LB,17
2.98,-5.14,2.47,-2.08,0.03774,0.09596,ENSG00000178795,Bmet_Apri,GDPD4,11
16.69,2.76,0.79,3.51,0.00045,0.0027,ENSG00000178821,Bmet_Apri,TMEM52,1
3744.71,1,0.15,6.84,0,0,ENSG00000178826,Bmet_Apri,TMEM139,7
22.24,-1.25,0.53,-2.38,0.01723,0.0515,ENSG00000178828,Bmet_Apri,RNF186,1
4.58,3.39,1.39,2.44,0.01454,0.04499,ENSG00000178860,Bmet_Apri,MSC,8
1.14,-3.72,3.55,-1.05,0.29399,,ENSG00000178882,Bmet_Apri,RFLNA,12
2.06,3.17,2.76,1.15,0.25026,0.39768,ENSG00000178928,Bmet_Apri,TPRX1,19
3.9,-2.99,1.64,-1.82,0.06865,0.15183,ENSG00000178965,Bmet_Apri,ERICH3,1
0.25,-2,4.08,-0.49,0.62428,,ENSG00000179008,Bmet_Apri,C14orf39,14
17.54,-1.32,0.56,-2.37,0.01791,0.05303,ENSG00000179023,Bmet_Apri,KLHDC7A,1
0.16,1.43,3.95,0.36,0.71667,,ENSG00000179055,Bmet_Apri,OR13D1,9
9.65,1.79,1.45,1.23,0.2178,0.36002,ENSG00000179058,Bmet_Apri,C9orf50,9
1753.44,1.44,0.24,6.12,0,0,ENSG00000179085,Bmet_Apri,DPM3,1
0.12,-1.52,4.08,-0.37,0.70994,,ENSG00000179144,Bmet_Apri,GIMAP7,7
0.86,3.1,3.18,0.97,0.33021,,ENSG00000179172,Bmet_Apri,HNRNPCL1,1
1.11,-3.73,4.03,-0.92,0.35507,,ENSG00000179242,Bmet_Apri,CDH4,20
13.87,1.62,0.94,1.72,0.08531,0.17944,ENSG00000179292,Bmet_Apri,TMEM151A,11
1.44,2.44,3.07,0.79,0.42727,0.5765,ENSG00000179300,Bmet_Apri,RTL3,X
0.47,1.9,3.89,0.49,0.62549,,ENSG00000179468,Bmet_Apri,OR9A2,7
1.75,-1.07,1.69,-0.63,0.52764,0.66331,ENSG00000179477,Bmet_Apri,ALOX12B,17
49.73,-6.15,0.92,-6.7,0,0,ENSG00000179520,Bmet_Apri,SLC17A8,12
113.75,-2.14,0.64,-3.36,0.00077,0.00418,ENSG00000179542,Bmet_Apri,SLITRK4,X
4.66,-1.57,1.24,-1.27,0.20451,0.34356,ENSG00000179564,Bmet_Apri,LSMEM2,3
273.99,-1.13,0.39,-2.86,0.00419,0.01642,ENSG00000179583,Bmet_Apri,CIITA,16
1088.35,1.56,0.38,4.13,4e-05,0.00033,ENSG00000179588,Bmet_Apri,ZFPM1,16
0.61,-1.25,4,-0.31,0.75512,,ENSG00000179593,Bmet_Apri,ALOX15B,17
1.77,1.35,2.06,0.65,0.51295,0.65053,ENSG00000179603,Bmet_Apri,GRM8,7
2.78,-5.02,2.53,-1.98,0.04738,0.11422,ENSG00000179615,Bmet_Apri,OR2AP1,12
15.96,-7.55,2.34,-3.23,0.00124,0.00611,ENSG00000179626,Bmet_Apri,OR6C4,12
2.84,3.03,1.4,2.16,0.03082,0.0818,ENSG00000179673,Bmet_Apri,RPRML,17
0.17,-1.52,4.08,-0.37,0.70994,,ENSG00000179674,Bmet_Apri,ARL14,3
1.54,-1.62,1.99,-0.81,0.41606,0.56523,ENSG00000179695,Bmet_Apri,OR6C2,12
8.6,1.92,0.8,2.4,0.01636,0.0494,ENSG00000179709,Bmet_Apri,NLRP8,19
4.18,1.05,1.85,0.57,0.56934,0.69818,ENSG00000179751,Bmet_Apri,SYCN,19
7.45,2.55,1.69,1.51,0.1305,0.24714,ENSG00000179772,Bmet_Apri,FOXS1,20
54,2.63,1.26,2.08,0.03711,0.09482,ENSG00000179776,Bmet_Apri,CDH5,16
9.64,2.32,0.7,3.3,0.00095,0.00497,ENSG00000179796,Bmet_Apri,LRRC3B,3
11.95,2.21,1.03,2.14,0.03231,0.08488,ENSG00000179813,Bmet_Apri,FAM216B,13
50.26,-1.82,0.82,-2.22,0.02672,0.07309,ENSG00000179826,Bmet_Apri,MRGPRX3,11
10464.66,1.24,0.43,2.87,0.00408,0.01611,ENSG00000179862,Bmet_Apri,CITED4,1
16.43,1.86,0.8,2.32,0.02058,0.0592,ENSG00000179873,Bmet_Apri,NLRP11,19
0.24,-2,4.08,-0.49,0.62428,,ENSG00000179914,Bmet_Apri,ITLN1,1
2501.01,-1.23,0.26,-4.72,0,3e-05,ENSG00000179918,Bmet_Apri,SEPHS2,16
3.65,-1.84,1.46,-1.26,0.20633,0.34574,ENSG00000179930,Bmet_Apri,ZNF648,1
0.55,2.23,3.77,0.59,0.5545,,ENSG00000179934,Bmet_Apri,CCR8,3
5.39,-5.97,2.42,-2.46,0.01379,0.04299,ENSG00000179938,Bmet_Apri,GOLGA8J,15
394.03,1.37,2.24,0.61,0.54152,0.67432,ENSG00000179941,Bmet_Apri,BBS10,12
57.6,1.16,0.34,3.44,0.00058,0.00329,ENSG00000179954,Bmet_Apri,SSC5D,19
726.32,1.18,0.39,2.99,0.00275,0.01179,ENSG00000179965,Bmet_Apri,ZNF771,16
0.41,-2.4,4.08,-0.59,0.55674,,ENSG00000180043,Bmet_Apri,GARIN5B,19
0.87,2.03,2.57,0.79,0.4292,,ENSG00000180044,Bmet_Apri,C3orf80,3
2.96,-1.99,1.54,-1.29,0.19622,0.3337,ENSG00000180061,Bmet_Apri,TMEM150B,19
146.79,1.32,0.3,4.42,1e-05,0.00011,ENSG00000180096,Bmet_Apri,SEPTIN1,16
15.75,1.15,0.83,1.39,0.16562,0.295,ENSG00000180138,Bmet_Apri,CSNK1A1L,13
21.72,1.68,0.77,2.2,0.02793,0.07562,ENSG00000180209,Bmet_Apri,MYL11,16
1.22,3.04,2.35,1.29,0.19585,,ENSG00000180210,Bmet_Apri,F2,11
97.26,-1.97,0.46,-4.31,2e-05,0.00017,ENSG00000180264,Bmet_Apri,ADGRD2,9
18.3,1.53,0.94,1.63,0.10364,0.20813,ENSG00000180287,Bmet_Apri,PLD5,1
10.61,-5.5,1.86,-2.95,0.00314,0.01315,ENSG00000180383,Bmet_Apri,DEFB124,20
414.96,-1.27,0.47,-2.72,0.00655,0.0236,ENSG00000180425,Bmet_Apri,C11orf71,11
0.91,1.28,2.19,0.59,0.5567,,ENSG00000180440,Bmet_Apri,SERTM1,13
27.25,-2.62,0.8,-3.26,0.0011,0.00556,ENSG00000180475,Bmet_Apri,OR10Q1,11
118.51,1.52,0.45,3.34,0.00083,0.00443,ENSG00000180481,Bmet_Apri,GLIPR1L2,12
17.63,-3.61,0.82,-4.41,1e-05,0.00011,ENSG00000180509,Bmet_Apri,KCNE1,21
272.75,-1.1,0.19,-5.92,0,0,ENSG00000180525,Bmet_Apri,DIP2C-AS1,10
1757.43,-1.09,0.19,-5.64,0,0,ENSG00000180530,Bmet_Apri,NRIP1,21
12.65,1.19,0.7,1.69,0.09022,0.18708,ENSG00000180532,Bmet_Apri,ZSCAN4,19
57.44,-1.85,0.43,-4.29,2e-05,0.00018,ENSG00000180535,Bmet_Apri,BHLHA15,7
2.31,-2.21,2.16,-1.02,0.30631,0.45944,ENSG00000180549,Bmet_Apri,FUT7,9
5.65,-6.05,2.1,-2.88,0.00397,0.01581,ENSG00000180574,Bmet_Apri,EIF2S3B,12
106.19,-2.32,0.81,-2.86,0.00417,0.01636,ENSG00000180616,Bmet_Apri,SSTR2,17
0.64,-2.95,4.06,-0.73,0.46771,,ENSG00000180658,Bmet_Apri,OR2A4,6
3.94,3.23,1.76,1.84,0.06623,0.14769,ENSG00000180660,Bmet_Apri,MAB21L1,13
1387.13,-2.74,0.64,-4.27,2e-05,0.00019,ENSG00000180667,Bmet_Apri,YOD1,1
2.05,-1.39,1.47,-0.95,0.34302,0.49646,ENSG00000180697,Bmet_Apri,C3orf22,3
2.89,-5.09,2.5,-2.03,0.04203,0.10442,ENSG00000180708,Bmet_Apri,OR10K2,1
1.25,-1.16,3.64,-0.32,0.75064,0.83561,ENSG00000180720,Bmet_Apri,CHRM4,11
51.31,2.1,0.46,4.55,1e-05,6e-05,ENSG00000180739,Bmet_Apri,S1PR5,19
725.76,-1.11,0.24,-4.56,1e-05,6e-05,ENSG00000180758,Bmet_Apri,GPR157,1
1074.58,-2.81,0.92,-3.07,0.00215,0.00962,ENSG00000180776,Bmet_Apri,ZDHHC20,13
0.17,-1.52,4.08,-0.37,0.70994,,ENSG00000180785,Bmet_Apri,OR51E1,11
2.64,-1.84,2.54,-0.72,0.46855,0.61395,ENSG00000180801,Bmet_Apri,ARSJ,4
10.56,-6.95,1.88,-3.7,0.00021,0.00144,ENSG00000180815,Bmet_Apri,MAP3K15,X
160.05,1.34,0.37,3.59,0.00034,0.0021,ENSG00000180828,Bmet_Apri,BHLHE22,8
209.04,-1.39,0.44,-3.15,0.00164,0.00773,ENSG00000180881,Bmet_Apri,CAPS2,12
248.87,-1.22,0.24,-4.98,0,1e-05,ENSG00000180884,Bmet_Apri,ZNF792,19
1.11,-2.17,2.93,-0.74,0.45885,,ENSG00000180919,Bmet_Apri,OR56B4,11
4.65,-1.11,0.99,-1.11,0.26589,0.4155,ENSG00000180929,Bmet_Apri,GPR62,3
13.22,-7.27,2.38,-3.05,0.00227,0.01008,ENSG00000180934,Bmet_Apri,OR56A1,11
21.01,-6.49,1.81,-3.58,0.00034,0.00212,ENSG00000180974,Bmet_Apri,OR52E4,11
102.68,-1.5,0.33,-4.47,1e-05,9e-05,ENSG00000180988,Bmet_Apri,OR52N2,11
12.15,-5.68,1.75,-3.24,0.0012,0.00598,ENSG00000181001,Bmet_Apri,OR52N1,11
1.44,-4.11,2.27,-1.81,0.0699,0.15391,ENSG00000181009,Bmet_Apri,OR52N5,11
0.75,-1.51,3.91,-0.39,0.70012,,ENSG00000181023,Bmet_Apri,OR56B1,11
2907.52,1.39,0.26,5.32,0,0,ENSG00000181029,Bmet_Apri,TRAPPC5,19
37.71,1.24,0.41,3.02,0.00249,0.01087,ENSG00000181036,Bmet_Apri,FCRL6,1
1.07,1.76,2.08,0.85,0.39774,,ENSG00000181072,Bmet_Apri,CHRM2,7
16.44,-2.34,0.67,-3.5,0.00047,0.00277,ENSG00000181074,Bmet_Apri,OR52N4,11
8424.54,-1.17,0.22,-5.45,0,0,ENSG00000181143,Bmet_Apri,MUC16,19
689.11,-1.01,0.15,-6.6,0,0,ENSG00000181191,Bmet_Apri,PJA1,X
0.15,1.38,3.95,0.35,0.72726,,ENSG00000181195,Bmet_Apri,PENK,8
1.63,-2.71,2.59,-1.05,0.2957,0.44808,ENSG00000181215,Bmet_Apri,C4orf50,4
2165.55,-12.21,2.71,-4.5,1e-05,8e-05,ENSG00000181222,Bmet_Apri,POLR2A,17
8.39,1.09,0.72,1.51,0.13129,0.24802,ENSG00000181240,Bmet_Apri,SLC25A41,19
1319.98,-1.53,0.37,-4.16,3e-05,3e-04,ENSG00000181315,Bmet_Apri,ZNF322,6
71.99,-1.1,0.31,-3.54,4e-04,0.00241,ENSG00000181322,Bmet_Apri,NME9,3
0.41,-2.4,4.08,-0.59,0.55674,,ENSG00000181323,Bmet_Apri,SPEM1,17
6504.13,-6.98,1.68,-4.15,3e-05,0.00031,ENSG00000181350,Bmet_Apri,LRRC75A,17
0.16,1.43,3.95,0.36,0.71667,,ENSG00000181374,Bmet_Apri,CCL13,17
2.77,1.79,1.55,1.15,0.24855,0.39605,ENSG00000181378,Bmet_Apri,CFAP65,2
0.78,1.47,3.88,0.38,0.70456,,ENSG00000181408,Bmet_Apri,UTS2R,17
1841.03,1.1,0.22,4.98,0,1e-05,ENSG00000181444,Bmet_Apri,ZNF467,7
1024.91,-3.94,0.72,-5.45,0,0,ENSG00000181458,Bmet_Apri,TMEM45A,3
4.47,-5.7,2.42,-2.35,0.01874,0.05485,ENSG00000181518,Bmet_Apri,OR8D4,11
3,5.68,3.02,1.88,0.06028,0.13788,ENSG00000181541,Bmet_Apri,MAB21L2,4
28.04,-1.09,0.45,-2.4,0.01624,0.04911,ENSG00000181577,Bmet_Apri,LINC03040,6
8.87,2.33,2.2,1.06,0.28848,0.44069,ENSG00000181585,Bmet_Apri,TMIE,3
0.5,-2.61,4.07,-0.64,0.52147,,ENSG00000181616,Bmet_Apri,OR52H1,11
3.42,-5.31,1.96,-2.71,0.00669,0.024,ENSG00000181617,Bmet_Apri,FDCSP,4
12.07,-7.14,2.34,-3.05,0.00227,0.01007,ENSG00000181626,Bmet_Apri,ANKRD62,18
1.79,2.48,1.84,1.35,0.17779,0.30967,ENSG00000181631,Bmet_Apri,P2RY13,3
137.45,2.28,3.73,0.61,0.54019,0.6732,ENSG00000181649,Bmet_Apri,PHLDA2,11
503.99,-6.84,1.56,-4.38,1e-05,0.00013,ENSG00000181652,Bmet_Apri,ATG9B,7
1.95,4.45,2.44,1.82,0.0682,0.15105,ENSG00000181656,Bmet_Apri,GPR88,1
3.2,-5.22,2.45,-2.12,0.03359,0.08755,ENSG00000181693,Bmet_Apri,OR8H1,11
3.38,-3.79,2.14,-1.77,0.07705,0.16586,ENSG00000181718,Bmet_Apri,OR5T2,11
3.74,-5.45,2.48,-2.2,0.02779,0.07537,ENSG00000181767,Bmet_Apri,OR8H2,11
7.8,4.52,1.69,2.67,0.00761,0.02668,ENSG00000181778,Bmet_Apri,TMEM252,9
203.71,-11.22,3.33,-3.37,0.00076,0.00412,ENSG00000181785,Bmet_Apri,OR5AS1,11
212.21,-2.57,0.66,-3.87,0.00011,0.00081,ENSG00000181826,Bmet_Apri,RELL1,4
333.55,-3.81,1.15,-3.31,0.00095,0.00496,ENSG00000181827,Bmet_Apri,RFX7,15
1643.66,-1.31,0.24,-5.55,0,0,ENSG00000181830,Bmet_Apri,SLC35C1,11
0.33,-2,4.08,-0.49,0.62428,,ENSG00000181903,Bmet_Apri,OR4C6,11
2.06,-4.6,2.72,-1.69,0.09139,0.18869,ENSG00000181927,Bmet_Apri,OR4P4,11
0.36,1.52,3.91,0.39,0.69729,,ENSG00000182035,Bmet_Apri,ADIG,20
5.18,-5.91,2.45,-2.41,0.01582,0.0481,ENSG00000182040,Bmet_Apri,USH1G,17
19,-1.13,0.58,-1.95,0.05146,0.12216,ENSG00000182050,Bmet_Apri,MGAT4C,12
1.9,-2.97,2.19,-1.36,0.17441,0.30581,ENSG00000182053,Bmet_Apri,TRIM49B,11
47.12,-9.11,3.02,-3.01,0.00259,0.01121,ENSG00000182070,Bmet_Apri,OR52A1,11
26.08,1.11,1.24,0.9,0.3704,0.52289,ENSG00000182077,Bmet_Apri,PTCHD3,10
6.41,-3.12,1.16,-2.68,0.00736,0.02594,ENSG00000182083,Bmet_Apri,OR6B2,2
190.88,1.08,0.28,3.89,1e-04,0.00078,ENSG00000182118,Bmet_Apri,FAM89A,1
2464.73,1.41,0.28,5.14,0,0,ENSG00000182154,Bmet_Apri,MRPL41,9
0.16,-1.52,4.08,-0.37,0.70994,,ENSG00000182156,Bmet_Apri,ENPP7,17
3.53,1.17,1.23,0.95,0.34022,0.49358,ENSG00000182168,Bmet_Apri,UNC5C,4
8.3,-6.61,2.38,-2.78,0.0055,0.0205,ENSG00000182177,Bmet_Apri,ASB18,2
79.1,-9.85,2.05,-4.8,0,2e-05,ENSG00000182183,Bmet_Apri,SHISAL2A,1
163.77,-1.25,0.39,-3.23,0.00124,0.00613,ENSG00000182247,Bmet_Apri,UBE2E2,3
16.51,1.52,0.89,1.7,0.0884,0.18454,ENSG00000182255,Bmet_Apri,KCNA4,11
8.83,-3.19,1.61,-1.99,0.04698,0.11342,ENSG00000182261,Bmet_Apri,NLRP10,11
11.59,-1.93,0.98,-1.96,0.04994,0.1192,ENSG00000182264,Bmet_Apri,IZUMO1,19
0.23,2,3.91,0.51,0.60859,,ENSG00000182271,Bmet_Apri,TMIGD1,17
330.68,1.46,0.5,2.91,0.0036,0.01461,ENSG00000182287,Bmet_Apri,AP1S2,X
4065.07,1.1,0.45,2.42,0.01556,0.04746,ENSG00000182325,Bmet_Apri,FBXL6,8
45.45,-6.03,1.52,-3.96,8e-05,0.00061,ENSG00000182329,Bmet_Apri,KIAA2012,2
1.45,-1.42,3.49,-0.41,0.68409,0.78645,ENSG00000182346,Bmet_Apri,DAOA,13
315.44,-1.81,0.61,-2.98,0.00292,0.01238,ENSG00000182405,Bmet_Apri,PGBD4,15
4.29,-2.51,1.39,-1.81,0.07001,0.15404,ENSG00000182447,Bmet_Apri,OTOL1,3
2.62,2.87,1.46,1.97,0.04926,0.11796,ENSG00000182450,Bmet_Apri,KCNK4,11
245.9,1.58,0.37,4.32,2e-05,0.00016,ENSG00000182463,Bmet_Apri,TSHZ2,20
15.9,-1.01,0.56,-1.8,0.07204,0.15741,ENSG00000182489,Bmet_Apri,XKRX,X
3438.5,2.81,1.46,1.93,0.05407,0.12684,ENSG00000182492,Bmet_Apri,BGN,X
195.58,-1.79,0.51,-3.51,0.00045,0.00267,ENSG00000182504,Bmet_Apri,CEP97,3
21.17,-1.9,0.98,-1.93,0.05326,0.12544,ENSG00000182508,Bmet_Apri,LHFPL1,X
169.29,1.5,0.42,3.59,0.00033,0.00207,ENSG00000182521,Bmet_Apri,TBPL2,14
19.39,7.38,1.23,6,0,0,ENSG00000182533,Bmet_Apri,CAV3,3
128.47,-1.26,0.43,-2.92,0.00355,0.01448,ENSG00000182545,Bmet_Apri,RNASE10,14
