chr,cell_id,mean_reads,mean_copy,clone_id
5,SA919X7XB05691-A96204B-R49-C69,177.81,3.07,B
5,SA919X7XB05691-A96204B-R50-C07,207.73,2.94,B
5,SA919X7XB05691-A96204B-R50-C08,163.03,2.95,B
5,SA919X7XB05691-A96204B-R50-C12,166.16,3.08,B
5,SA919X7XB05691-A96204B-R50-C17,178.89,2.93,B
5,SA919X7XB05691-A96204B-R50-C18,113.73,3,B
5,SA919X7XB05691-A96204B-R50-C20,132.46,2.78,B
5,SA919X7XB05691-A96204B-R50-C24,235.01,2.99,B
5,SA919X7XB05691-A96204B-R50-C26,132.41,2.85,B
5,SA919X7XB05691-A96204B-R50-C27,112.36,3.1,B
5,SA919X7XB05691-A96204B-R50-C28,156.96,2.88,B
5,SA919X7XB05691-A96204B-R50-C29,154.01,2.96,B
5,SA919X7XB05691-A96204B-R50-C31,150.14,2.9,B
5,SA919X7XB05691-A96204B-R50-C32,149.83,2.91,B
5,SA919X7XB05691-A96204B-R50-C35,153.57,2.92,B
5,SA919X7XB05691-A96204B-R50-C37,122.99,3.05,B
5,SA919X7XB05691-A96204B-R50-C38,122.34,2.98,B
5,SA919X7XB05691-A96204B-R50-C41,143.33,2.99,B
5,SA919X7XB05691-A96204B-R50-C46,169.14,3.01,B
5,SA919X7XB05691-A96204B-R50-C48,142.14,3.08,B
5,SA919X7XB05691-A96204B-R50-C54,146.5,2.96,B
5,SA919X7XB05691-A96204B-R50-C60,172.11,2.91,B
5,SA919X7XB05691-A96204B-R50-C67,98.33,3.19,B
5,SA919X7XB05691-A96204B-R50-C68,115.06,2.99,B
5,SA919X7XB05691-A96204B-R51-C13,225.03,2.96,B
5,SA919X7XB05691-A96204B-R51-C15,182.91,3.01,B
5,SA919X7XB05691-A96204B-R51-C18,122.84,3.02,B
5,SA919X7XB05691-A96204B-R51-C19,116.66,2.99,B
5,SA919X7XB05691-A96204B-R51-C21,133.46,3.01,B
5,SA919X7XB05691-A96204B-R51-C24,181.56,3.01,B
5,SA919X7XB05691-A96204B-R51-C25,171.91,2.95,B
5,SA919X7XB05691-A96204B-R51-C26,162.4,3.02,B
5,SA919X7XB05691-A96204B-R51-C27,101.79,2.88,B
5,SA919X7XB05691-A96204B-R51-C28,155.36,2.95,B
5,SA919X7XB05691-A96204B-R51-C29,122.03,2.8,B
5,SA919X7XB05691-A96204B-R51-C30,137.69,3.03,B
5,SA919X7XB05691-A96204B-R51-C35,161.31,3.09,B
5,SA919X7XB05691-A96204B-R51-C38,89.33,3.01,B
5,SA919X7XB05691-A96204B-R51-C39,147.6,2.97,B
5,SA919X7XB05691-A96204B-R51-C40,158.36,3.03,B
5,SA919X7XB05691-A96204B-R51-C41,158.07,2.99,B
5,SA919X7XB05691-A96204B-R51-C42,147.09,3.04,B
5,SA919X7XB05691-A96204B-R51-C43,144.84,2.92,B
5,SA919X7XB05691-A96204B-R51-C45,83.67,2.85,B
5,SA919X7XB05691-A96204B-R51-C47,145.07,2.92,B
5,SA919X7XB05691-A96204B-R51-C50,112.64,3.11,B
5,SA919X7XB05691-A96204B-R51-C52,108.73,3.04,B
5,SA919X7XB05691-A96204B-R51-C57,141.66,3.05,B
5,SA919X7XB05691-A96204B-R51-C58,104.44,2.96,B
5,SA919X7XB05691-A96204B-R51-C59,123.77,3.02,B
5,SA919X7XB05691-A96204B-R51-C65,99.29,3.01,B
5,SA919X7XB05691-A96204B-R51-C66,83.89,2.98,B
5,SA919X7XB05691-A96204B-R51-C70,131.8,2.97,B
5,SA919X7XB05691-A96204B-R52-C12,179.4,3,B
5,SA919X7XB05691-A96204B-R52-C14,184.8,3.07,B
5,SA919X7XB05691-A96204B-R52-C15,179,2.94,B
5,SA919X7XB05691-A96204B-R52-C16,184.07,2.96,B
5,SA919X7XB05691-A96204B-R52-C19,140.87,2.9,B
5,SA919X7XB05691-A96204B-R52-C22,157.33,2.92,B
5,SA919X7XB05691-A96204B-R52-C24,208.07,3,B
5,SA919X7XB05691-A96204B-R52-C27,122.1,2.91,B
5,SA919X7XB05691-A96204B-R52-C29,169.91,2.98,B
5,SA919X7XB05691-A96204B-R52-C30,162.3,3.03,B
5,SA919X7XB05691-A96204B-R52-C31,198.9,2.95,B
5,SA919X7XB05691-A96204B-R52-C32,181.47,3.01,B
5,SA919X7XB05691-A96204B-R52-C35,175.71,2.93,B
5,SA919X7XB05691-A96204B-R52-C38,150.8,3.02,B
5,SA919X7XB05691-A96204B-R52-C39,190.73,3.05,B
5,SA919X7XB05691-A96204B-R52-C40,163.54,2.97,B
5,SA919X7XB05691-A96204B-R52-C41,187.26,3.04,B
5,SA919X7XB05691-A96204B-R52-C42,172.03,3.01,B
5,SA919X7XB05691-A96204B-R52-C47,175.19,2.87,B
5,SA919X7XB05691-A96204B-R52-C48,177.41,3.06,B
5,SA919X7XB05691-A96204B-R52-C49,160.06,3.02,B
5,SA919X7XB05691-A96204B-R52-C51,161.21,2.97,B
5,SA919X7XB05691-A96204B-R52-C52,129.11,2.88,B
5,SA919X7XB05691-A96204B-R52-C54,203.97,3.22,B
5,SA919X7XB05691-A96204B-R52-C56,211.31,3.12,B
5,SA919X7XB05691-A96204B-R52-C57,167.13,2.93,B
5,SA919X7XB05691-A96204B-R52-C59,230.69,3.07,B
5,SA919X7XB05691-A96204B-R52-C61,170.63,2.96,B
5,SA919X7XB05691-A96204B-R52-C64,154.16,3.03,B
5,SA919X7XB05691-A96204B-R52-C68,89.59,3.17,B
5,SA919X7XB05691-A96204B-R52-C69,148.81,2.97,B
5,SA919X7XB05691-A96204B-R53-C08,188.97,3.08,B
5,SA919X7XB05691-A96204B-R53-C11,189.8,3.04,B
5,SA919X7XB05691-A96204B-R53-C12,145.1,2.98,B
5,SA919X7XB05691-A96204B-R53-C14,219.6,2.96,B
5,SA919X7XB05691-A96204B-R53-C16,233.36,2.99,B
5,SA919X7XB05691-A96204B-R53-C17,226.56,2.97,B
5,SA919X7XB05691-A96204B-R53-C18,193.66,2.94,B
5,SA919X7XB05691-A96204B-R53-C19,169.61,2.91,B
5,SA919X7XB05691-A96204B-R53-C20,171.89,2.83,B
5,SA919X7XB05691-A96204B-R53-C21,206.71,2.95,B
5,SA919X7XB05691-A96204B-R53-C24,200.74,2.92,B
5,SA919X7XB05691-A96204B-R53-C26,178.24,2.99,B
5,SA919X7XB05691-A96204B-R53-C28,268.5,2.97,B
5,SA919X7XB05691-A96204B-R53-C29,206.43,3,B
5,SA919X7XB05691-A96204B-R53-C30,209.24,2.97,B
5,SA919X7XB05691-A96204B-R53-C31,244.43,2.99,B
5,SA919X7XB05691-A96204B-R53-C34,136.04,2.96,B
5,SA919X7XB05691-A96204B-R53-C35,202.34,2.95,B
5,SA919X7XB05691-A96204B-R53-C36,112.66,2.85,B
5,SA919X7XB05691-A96204B-R53-C37,179.2,2.96,B
5,SA919X7XB05691-A96204B-R53-C39,204.87,2.94,B
5,SA919X7XB05691-A96204B-R53-C40,184.53,2.9,B
5,SA919X7XB05691-A96204B-R53-C41,214.27,3.05,B
5,SA919X7XB05691-A96204B-R53-C43,207.99,2.99,B
5,SA919X7XB05691-A96204B-R53-C47,205.56,2.92,B
5,SA919X7XB05691-A96204B-R53-C50,184.86,2.98,B
5,SA919X7XB05691-A96204B-R53-C54,174.09,2.86,B
5,SA919X7XB05691-A96204B-R53-C59,138.93,2.97,B
5,SA919X7XB05691-A96204B-R53-C67,139.03,2.95,B
5,SA919X7XB05691-A96204B-R53-C68,153.86,2.89,B
5,SA919X7XB05691-A96204B-R53-C69,151.31,2.95,B
5,SA919X7XB05691-A96204B-R54-C09,159.84,2.94,B
5,SA919X7XB05691-A96204B-R54-C10,118.3,3.02,B
5,SA919X7XB05691-A96204B-R54-C12,159.93,2.89,B
5,SA919X7XB05691-A96204B-R54-C14,166.01,3,B
5,SA919X7XB05691-A96204B-R54-C15,184.74,2.94,B
5,SA919X7XB05691-A96204B-R54-C18,124.69,3.09,B
5,SA919X7XB05691-A96204B-R54-C19,141.59,3.11,B
5,SA919X7XB05691-A96204B-R54-C22,142.56,2.98,B
5,SA919X7XB05691-A96204B-R54-C27,105.86,2.95,B
5,SA919X7XB05691-A96204B-R54-C28,191.09,3.01,B
5,SA919X7XB05691-A96204B-R54-C31,173.67,2.91,B
5,SA919X7XB05691-A96204B-R54-C32,198.79,3.14,B
5,SA919X7XB05691-A96204B-R54-C33,120.69,3.09,B
5,SA919X7XB05691-A96204B-R54-C35,168.56,3.03,B
5,SA919X7XB05691-A96204B-R54-C36,88.27,2.97,B
5,SA919X7XB05691-A96204B-R54-C37,134.93,2.81,B
5,SA919X7XB05691-A96204B-R54-C38,133.27,2.79,B
5,SA919X7XB05691-A96204B-R54-C39,173.11,2.96,B
5,SA919X7XB05691-A96204B-R54-C41,163.77,2.97,B
5,SA919X7XB05691-A96204B-R54-C42,174.17,2.93,B
5,SA919X7XB05691-A96204B-R54-C44,185.21,2.98,B
5,SA919X7XB05691-A96204B-R54-C46,145.34,2.88,B
5,SA919X7XB05691-A96204B-R54-C47,202.8,2.99,B
5,SA919X7XB05691-A96204B-R54-C55,135.86,2.97,B
5,SA919X7XB05691-A96204B-R54-C59,144.99,2.94,B
5,SA919X7XB05691-A96204B-R54-C60,135.44,3.04,B
5,SA919X7XB05691-A96204B-R54-C61,162.07,3.09,B
5,SA919X7XB05691-A96204B-R54-C63,169.74,3.11,B
5,SA919X7XB05691-A96204B-R54-C64,167.39,2.97,B
5,SA919X7XB05691-A96204B-R54-C69,146.71,3.05,B
5,SA919X7XB05691-A96204B-R55-C08,170.37,2.97,B
5,SA919X7XB05691-A96204B-R55-C09,161.73,3,B
5,SA919X7XB05691-A96204B-R55-C11,138.71,2.95,B
5,SA919X7XB05691-A96204B-R55-C13,199.09,2.98,B
5,SA919X7XB05691-A96204B-R55-C15,161.69,3.09,B
5,SA919X7XB05691-A96204B-R55-C20,161.74,3.01,B
5,SA919X7XB05691-A96204B-R55-C21,147.8,2.88,B
5,SA919X7XB05691-A96204B-R55-C27,111.76,2.98,B
5,SA919X7XB05691-A96204B-R55-C31,166.06,2.95,B
5,SA919X7XB05691-A96204B-R55-C32,168.31,2.92,B
5,SA919X7XB05691-A96204B-R55-C35,170.93,3.03,B
5,SA919X7XB05691-A96204B-R55-C37,149.44,2.98,B
5,SA919X7XB05691-A96204B-R55-C39,200.54,3.07,B
5,SA919X7XB05691-A96204B-R55-C41,170.26,3.03,B
5,SA919X7XB05691-A96204B-R55-C43,177.09,3,B
5,SA919X7XB05691-A96204B-R55-C46,146.73,2.88,B
5,SA919X7XB05691-A96204B-R55-C51,140.57,3,B
5,SA919X7XB05691-A96204B-R55-C52,111.11,3.01,B
5,SA919X7XB05691-A96204B-R55-C57,138.11,2.97,B
5,SA919X7XB05691-A96204B-R55-C58,120.66,3.05,B
5,SA919X7XB05691-A96204B-R55-C59,138.6,2.81,B
5,SA919X7XB05691-A96204B-R55-C61,146.64,2.98,B
5,SA919X7XB05691-A96204B-R55-C66,111.37,2.98,B
5,SA919X7XB05691-A96204B-R56-C12,168.61,3.09,B
5,SA919X7XB05691-A96204B-R56-C14,180.36,3.01,B
5,SA919X7XB05691-A96204B-R56-C15,174.77,3.08,B
5,SA919X7XB05691-A96204B-R56-C16,187.79,3.03,B
5,SA919X7XB05691-A96204B-R56-C22,148.21,2.96,B
5,SA919X7XB05691-A96204B-R56-C26,135.37,2.92,B
5,SA919X7XB05691-A96204B-R56-C27,126.7,2.85,B
5,SA919X7XB05691-A96204B-R56-C28,175.04,3.02,B
5,SA919X7XB05691-A96204B-R56-C29,157.1,2.92,B
5,SA919X7XB05691-A96204B-R56-C30,147.46,2.95,B
5,SA919X7XB05691-A96204B-R56-C31,184.46,2.92,B
5,SA919X7XB05691-A96204B-R56-C32,176.69,2.96,B
5,SA919X7XB05691-A96204B-R56-C40,171.19,2.98,B
5,SA919X7XB05691-A96204B-R56-C43,174.16,3.02,B
5,SA919X7XB05691-A96204B-R56-C44,200.91,3.14,B
5,SA919X7XB05691-A96204B-R56-C48,173.96,3.01,B
5,SA919X7XB05691-A96204B-R56-C49,154.5,3.09,B
5,SA919X7XB05691-A96204B-R56-C51,147.03,3.05,B
5,SA919X7XB05691-A96204B-R56-C54,100.13,3.15,B
5,SA919X7XB05691-A96204B-R56-C55,148.5,3.07,B
5,SA919X7XB05691-A96204B-R56-C57,110.6,2.9,B
5,SA919X7XB05691-A96204B-R56-C64,159.87,2.86,B
5,SA919X7XB05691-A96204B-R57-C08,171.97,2.98,B
5,SA919X7XB05691-A96204B-R57-C09,177.13,2.98,B
5,SA919X7XB05691-A96204B-R57-C11,137.74,3.02,B
5,SA919X7XB05691-A96204B-R57-C13,211.16,3.03,B
5,SA919X7XB05691-A96204B-R57-C24,245.13,2.99,B
5,SA919X7XB05691-A96204B-R57-C26,137.99,2.85,A
5,SA919X7XB05691-A96204B-R57-C29,143.49,2.91,B
5,SA919X7XB05691-A96204B-R57-C31,184.49,2.97,B
5,SA919X7XB05691-A96204B-R57-C33,118.2,2.97,B
5,SA919X7XB05691-A96204B-R57-C41,150.46,2.87,B
5,SA919X7XB05691-A96204B-R57-C42,172.2,2.99,B
5,SA919X7XB05691-A96204B-R57-C43,175.11,2.92,B
5,SA919X7XB05691-A96204B-R57-C50,118.19,3.07,B
5,SA919X7XB05691-A96204B-R57-C55,163.04,2.99,B
5,SA919X7XB05691-A96204B-R57-C56,162.1,2.99,B
5,SA919X7XB05691-A96204B-R57-C59,153.81,3.03,B
5,SA919X7XB05691-A96204B-R57-C60,150.33,2.66,B
5,SA919X7XB05691-A96204B-R57-C63,157.07,2.91,B
5,SA919X7XB05691-A96204B-R57-C64,176.11,2.95,B
5,SA919X7XB05691-A96204B-R57-C69,142.46,3.05,B
5,SA919X7XB05691-A96204B-R58-C08,132.94,2.98,B
5,SA919X7XB05691-A96204B-R58-C10,88.1,2.95,B
5,SA919X7XB05691-A96204B-R58-C11,108.1,2.99,B
5,SA919X7XB05691-A96204B-R58-C16,135.7,2.98,B
5,SA919X7XB05691-A96204B-R58-C17,125.44,2.96,B
5,SA919X7XB05691-A96204B-R58-C19,101,2.99,B
5,SA919X7XB05691-A96204B-R58-C25,136.34,2.9,B
5,SA919X7XB05691-A96204B-R58-C26,102.99,3.1,B
5,SA919X7XB05691-A96204B-R58-C27,83.03,2.9,B
5,SA919X7XB05691-A96204B-R58-C28,140.47,3.09,B
5,SA919X7XB05691-A96204B-R58-C30,110.84,2.94,B
5,SA919X7XB05691-A96204B-R58-C40,114,3.02,B
5,SA919X7XB05691-A96204B-R58-C46,145.76,2.96,B
5,SA919X7XB05691-A96204B-R58-C49,101.24,3.01,B
5,SA919X7XB05691-A96204B-R58-C54,122.09,2.97,B
5,SA919X7XB05691-A96204B-R58-C58,97.86,2.86,B
5,SA919X7XB05691-A96204B-R58-C63,103.11,2.94,B
5,SA919X7XB05691-A96204B-R58-C64,126.41,3.08,B
5,SA919X7XB05691-A96204B-R59-C13,138.57,2.96,B
5,SA919X7XB05691-A96204B-R59-C14,131.44,2.92,B
5,SA919X7XB05691-A96204B-R59-C19,114.41,3.08,B
5,SA919X7XB05691-A96204B-R59-C22,112.94,3.01,B
5,SA919X7XB05691-A96204B-R59-C26,122.54,3.18,B
5,SA919X7XB05691-A96204B-R59-C31,134.99,2.97,B
5,SA919X7XB05691-A96204B-R59-C39,146.33,3.05,B
5,SA919X7XB05691-A96204B-R59-C40,126.96,2.96,B
5,SA919X7XB05691-A96204B-R59-C46,137.11,3,B
5,SA919X7XB05691-A96204B-R59-C47,120.83,2.82,B
5,SA919X7XB05691-A96204B-R59-C50,114.41,3.07,B
5,SA919X7XB05691-A96204B-R59-C57,143.39,2.97,B
5,SA919X7XB05691-A96204B-R59-C58,109.66,2.97,B
5,SA919X7XB05691-A96204B-R59-C59,117.14,3,B
5,SA919X7XB05691-A96204B-R59-C69,175.99,3.1,B
5,SA919X7XB05691-A96204B-R60-C09,144.53,2.9,B
5,SA919X7XB05691-A96204B-R60-C11,110.69,2.93,B
5,SA919X7XB05691-A96204B-R60-C15,140.16,3.03,B
5,SA919X7XB05691-A96204B-R60-C23,133.03,2.88,B
5,SA919X7XB05691-A96204B-R60-C25,149.56,2.96,A
5,SA919X7XB05691-A96204B-R60-C26,115.86,2.97,B
5,SA919X7XB05691-A96204B-R60-C27,122.91,3.02,B
5,SA919X7XB05691-A96204B-R60-C30,122.7,3.05,B
5,SA919X7XB05691-A96204B-R60-C32,135.59,2.99,B
5,SA919X7XB05691-A96204B-R60-C38,110.11,2.92,B
5,SA919X7XB05691-A96204B-R60-C42,153.9,3.05,B
5,SA919X7XB05691-A96204B-R60-C46,155.37,3,B
5,SA919X7XB05691-A96204B-R60-C63,108.29,2.82,B
7,SA919X4XB40509-A98217A-R03-C08,109.87,1.93,A
7,SA919X4XB40509-A98217A-R03-C09,87.55,2,A
7,SA919X4XB40509-A98217A-R03-C11,84.67,1.92,A
7,SA919X4XB40509-A98217A-R03-C13,135.91,2.16,A
7,SA919X4XB40509-A98217A-R03-C17,91.84,2.01,A
7,SA919X4XB40509-A98217A-R03-C19,90.76,1.91,A
7,SA919X4XB40509-A98217A-R03-C22,68.84,1.99,A
7,SA919X4XB40509-A98217A-R03-C23,112.11,2.06,A
7,SA919X4XB40509-A98217A-R03-C24,98.17,2.03,A
7,SA919X4XB40509-A98217A-R03-C30,119.52,2.05,A
7,SA919X4XB40509-A98217A-R03-C34,63.95,2.04,A
7,SA919X4XB40509-A98217A-R03-C35,95.77,1.95,A
7,SA919X4XB40509-A98217A-R03-C41,84.57,2.01,A
7,SA919X4XB40509-A98217A-R03-C43,124.47,2.07,A
7,SA919X4XB40509-A98217A-R03-C54,98.72,2.04,A
7,SA919X4XB40509-A98217A-R03-C55,85.14,2.01,A
7,SA919X4XB40509-A98217A-R03-C56,122.86,2.23,A
7,SA919X4XB40509-A98217A-R03-C63,102.01,1.92,A
7,SA919X4XB40509-A98217A-R03-C66,106.08,1.93,A
7,SA919X4XB40509-A98217A-R03-C67,94.9,1.97,A
7,SA919X4XB40509-A98217A-R04-C11,90.53,1.97,A
7,SA919X4XB40509-A98217A-R04-C12,92.54,2.02,A
7,SA919X4XB40509-A98217A-R04-C13,110.97,2.01,A
7,SA919X4XB40509-A98217A-R04-C14,102.12,2.01,A
7,SA919X4XB40509-A98217A-R04-C16,105.8,1.98,A
7,SA919X4XB40509-A98217A-R04-C17,109.67,2.02,A
7,SA919X4XB40509-A98217A-R04-C18,85.07,2,A
7,SA919X4XB40509-A98217A-R04-C19,89.69,1.99,A
7,SA919X4XB40509-A98217A-R04-C23,92.01,2,A
7,SA919X4XB40509-A98217A-R04-C26,98.03,1.99,A
7,SA919X4XB40509-A98217A-R04-C28,96.37,2,A
7,SA919X4XB40509-A98217A-R04-C29,78.48,2.01,A
7,SA919X4XB40509-A98217A-R04-C30,93.67,2.01,A
7,SA919X4XB40509-A98217A-R04-C31,103.73,1.99,A
7,SA919X4XB40509-A98217A-R04-C33,65.38,1.89,A
7,SA919X4XB40509-A98217A-R04-C34,75,2.02,A
7,SA919X4XB40509-A98217A-R04-C35,104.27,2,A
7,SA919X4XB40509-A98217A-R04-C37,92.71,2,A
7,SA919X4XB40509-A98217A-R04-C38,96.29,2,A
7,SA919X4XB40509-A98217A-R04-C40,95.4,1.99,A
7,SA919X4XB40509-A98217A-R04-C42,104.55,2.02,A
7,SA919X4XB40509-A98217A-R04-C43,106.9,2,A
7,SA919X4XB40509-A98217A-R04-C47,145.49,2.04,A
7,SA919X4XB40509-A98217A-R04-C48,103.2,2.03,A
7,SA919X4XB40509-A98217A-R04-C52,95.52,2,A
7,SA919X4XB40509-A98217A-R04-C54,96.28,2.07,A
7,SA919X4XB40509-A98217A-R04-C55,75.25,2.01,A
7,SA919X4XB40509-A98217A-R04-C56,106.36,2.05,A
7,SA919X4XB40509-A98217A-R04-C57,100.32,1.98,A
7,SA919X4XB40509-A98217A-R04-C58,93.96,2.03,A
7,SA919X4XB40509-A98217A-R04-C59,96.17,2,A
7,SA919X4XB40509-A98217A-R04-C61,95.54,2,A
7,SA919X4XB40509-A98217A-R04-C64,109.65,2,A
7,SA919X4XB40509-A98217A-R04-C66,95.38,1.91,A
7,SA919X4XB40509-A98217A-R04-C68,74.35,2.01,A
7,SA919X4XB40509-A98217A-R05-C07,121.94,2.02,A
7,SA919X4XB40509-A98217A-R05-C09,109.24,2.05,A
7,SA919X4XB40509-A98217A-R05-C12,90.56,1.99,A
7,SA919X4XB40509-A98217A-R05-C13,116.86,2.05,A
7,SA919X4XB40509-A98217A-R05-C15,110.72,2.1,A
7,SA919X4XB40509-A98217A-R05-C16,113.05,2,A
7,SA919X4XB40509-A98217A-R05-C17,114.51,1.97,A
7,SA919X4XB40509-A98217A-R05-C18,95.13,2.05,A
7,SA919X4XB40509-A98217A-R05-C21,77.49,2.05,A
7,SA919X4XB40509-A98217A-R05-C23,105.34,2,A
7,SA919X4XB40509-A98217A-R05-C24,125.59,2.04,A
7,SA919X4XB40509-A98217A-R05-C26,105.15,1.98,A
7,SA919X4XB40509-A98217A-R05-C31,113.71,2.01,A
7,SA919X4XB40509-A98217A-R05-C32,108.83,2,A
7,SA919X4XB40509-A98217A-R05-C33,76.81,2,A
7,SA919X4XB40509-A98217A-R05-C35,120.21,2.03,A
7,SA919X4XB40509-A98217A-R05-C38,106.74,2.02,A
7,SA919X4XB40509-A98217A-R05-C40,106.1,2.01,A
7,SA919X4XB40509-A98217A-R05-C41,104.22,2.02,A
7,SA919X4XB40509-A98217A-R05-C44,102.4,1.99,A
7,SA919X4XB40509-A98217A-R05-C46,107.45,2.05,A
7,SA919X4XB40509-A98217A-R05-C48,98.67,2.02,A
7,SA919X4XB40509-A98217A-R05-C50,97.45,1.98,A
7,SA919X4XB40509-A98217A-R05-C51,106,2.06,A
7,SA919X4XB40509-A98217A-R05-C54,98.09,1.99,A
7,SA919X4XB40509-A98217A-R05-C55,106.78,1.98,A
7,SA919X4XB40509-A98217A-R05-C58,98.6,2.02,A
7,SA919X4XB40509-A98217A-R05-C59,100.99,1.99,A
7,SA919X4XB40509-A98217A-R05-C60,96.34,2.05,A
7,SA919X4XB40509-A98217A-R05-C61,109.82,2.02,A
7,SA919X4XB40509-A98217A-R05-C62,92.28,1.95,A
7,SA919X4XB40509-A98217A-R05-C63,91.82,1.62,A
7,SA919X4XB40509-A98217A-R05-C64,112.51,2.06,A
7,SA919X4XB40509-A98217A-R05-C66,105.72,1.99,A
7,SA919X4XB40509-A98217A-R05-C67,98.46,1.99,A
7,SA919X4XB40509-A98217A-R05-C69,85.9,2.01,A
7,SA919X4XB40509-A98217A-R06-C08,156.09,2.06,A
7,SA919X4XB40509-A98217A-R06-C09,113.77,1.99,A
7,SA919X4XB40509-A98217A-R06-C11,99.92,2.04,A
7,SA919X4XB40509-A98217A-R06-C12,95.8,2,A
7,SA919X4XB40509-A98217A-R06-C14,110.56,2.04,A
7,SA919X4XB40509-A98217A-R06-C15,106.96,2.02,A
7,SA919X4XB40509-A98217A-R06-C17,116.58,2.01,A
7,SA919X4XB40509-A98217A-R06-C18,97.43,1.99,A
7,SA919X4XB40509-A98217A-R06-C19,100.99,1.99,A
7,SA919X4XB40509-A98217A-R06-C22,97.09,1.98,A
7,SA919X4XB40509-A98217A-R06-C23,96.86,1.99,A
7,SA919X4XB40509-A98217A-R06-C24,129.25,2.03,A
7,SA919X4XB40509-A98217A-R06-C26,111.19,2.02,A
7,SA919X4XB40509-A98217A-R06-C27,76.79,2,A
7,SA919X4XB40509-A98217A-R06-C28,104.26,1.99,A
7,SA919X4XB40509-A98217A-R06-C30,108.27,2.01,A
7,SA919X4XB40509-A98217A-R06-C32,112.43,1.98,A
7,SA919X4XB40509-A98217A-R06-C33,76.57,1.99,A
7,SA919X4XB40509-A98217A-R06-C37,133.08,2.04,A
7,SA919X4XB40509-A98217A-R06-C41,111.24,1.96,A
7,SA919X4XB40509-A98217A-R06-C42,116.42,1.96,A
7,SA919X4XB40509-A98217A-R06-C46,78.87,1.97,A
7,SA919X4XB40509-A98217A-R06-C47,108.22,2,A
7,SA919X4XB40509-A98217A-R06-C48,106.71,1.97,A
7,SA919X4XB40509-A98217A-R06-C49,98.43,2.05,A
7,SA919X4XB40509-A98217A-R06-C50,93.81,1.98,A
7,SA919X4XB40509-A98217A-R06-C51,127.03,2.07,A
7,SA919X4XB40509-A98217A-R06-C54,99.71,2.01,A
7,SA919X4XB40509-A98217A-R06-C55,94.05,2.01,A
7,SA919X4XB40509-A98217A-R06-C56,113.14,1.98,A
7,SA919X4XB40509-A98217A-R06-C58,99.25,2.02,A
7,SA919X4XB40509-A98217A-R06-C59,98.36,2.01,A
7,SA919X4XB40509-A98217A-R06-C60,99.09,2.02,A
7,SA919X4XB40509-A98217A-R06-C61,112.45,2.01,A
7,SA919X4XB40509-A98217A-R06-C63,103.51,1.93,A
7,SA919X4XB40509-A98217A-R06-C64,111.55,1.98,A
7,SA919X4XB40509-A98217A-R06-C68,72.27,2.05,A
7,SA919X4XB40509-A98217A-R06-C69,94.77,2.01,A
7,SA919X4XB40509-A98217A-R06-C70,81.33,1.9,A
7,SA919X4XB40509-A98217A-R07-C07,121.05,2,A
7,SA919X4XB40509-A98217A-R07-C08,147.55,1.99,A
7,SA919X4XB40509-A98217A-R07-C11,123.95,2.07,A
7,SA919X4XB40509-A98217A-R07-C12,90.02,1.96,A
7,SA919X4XB40509-A98217A-R07-C14,106.27,2.02,A
7,SA919X4XB40509-A98217A-R07-C15,105.33,2.08,A
7,SA919X4XB40509-A98217A-R07-C16,117.38,2.04,A
7,SA919X4XB40509-A98217A-R07-C18,97.1,1.99,A
7,SA919X4XB40509-A98217A-R07-C19,97.44,1.98,A
7,SA919X4XB40509-A98217A-R07-C24,170.43,2.01,A
7,SA919X4XB40509-A98217A-R07-C25,110.13,1.98,A
7,SA919X4XB40509-A98217A-R07-C26,104.12,1.98,A
7,SA919X4XB40509-A98217A-R07-C27,84.87,1.94,A
7,SA919X4XB40509-A98217A-R07-C34,75.49,1.94,A
7,SA919X4XB40509-A98217A-R07-C37,99.43,2.01,A
7,SA919X4XB40509-A98217A-R07-C39,114.78,2,A
7,SA919X4XB40509-A98217A-R07-C44,89.49,2.03,A
7,SA919X4XB40509-A98217A-R07-C46,105.99,2.02,A
7,SA919X4XB40509-A98217A-R07-C48,98.6,1.96,A
7,SA919X4XB40509-A98217A-R07-C49,96.58,2.03,A
7,SA919X4XB40509-A98217A-R07-C51,99.83,2,A
7,SA919X4XB40509-A98217A-R07-C52,91.42,1.99,A
7,SA919X4XB40509-A98217A-R07-C54,103.49,2.01,A
7,SA919X4XB40509-A98217A-R07-C57,115.28,1.99,A
7,SA919X4XB40509-A98217A-R07-C58,94.69,2.02,A
7,SA919X4XB40509-A98217A-R07-C59,97.97,2.03,A
7,SA919X4XB40509-A98217A-R07-C62,91.55,2.22,A
7,SA919X4XB40509-A98217A-R07-C66,110.3,1.98,A
7,SA919X4XB40509-A98217A-R07-C68,107.15,2.04,A
7,SA919X4XB40509-A98217A-R08-C08,112.22,1.99,A
7,SA919X4XB40509-A98217A-R08-C09,112.59,1.94,A
7,SA919X4XB40509-A98217A-R08-C10,103.12,1.99,A
7,SA919X4XB40509-A98217A-R08-C11,108.04,2.01,A
7,SA919X4XB40509-A98217A-R08-C12,103.88,2.03,A
7,SA919X4XB40509-A98217A-R08-C14,117.62,2.07,A
7,SA919X4XB40509-A98217A-R08-C15,112.05,2,A
7,SA919X4XB40509-A98217A-R08-C16,127.14,2,A
7,SA919X4XB40509-A98217A-R08-C17,129.29,2.04,A
7,SA919X4XB40509-A98217A-R08-C18,103.24,2.01,A
