ens_gene_id,symbol,chr,gene_type,tagwise_dispersion
ENSG00000214300,SPDYE3,7,trans_whole_genome,0.161
ENSG00000214309,MBLAC1,7,trans_whole_genome,0.173
ENSG00000214338,SOGA3,6,trans_whole_genome,0.347
ENSG00000214357,NEURL1B,5,trans_whole_genome,0.16
ENSG00000214367,HAUS3,4,trans_whole_genome,0.144
ENSG00000214376,VSTM5,11,trans_whole_genome,0.179
ENSG00000214413,BBIP1,10,trans_whole_genome,0.176
ENSG00000214435,AS3MT,10,trans_whole_genome,0.121
ENSG00000214447,FAM187A,17,trans_whole_genome,0.246
ENSG00000214456,PLIN5,19,trans_whole_genome,0.139
ENSG00000214491,SEC14L6,22,trans_whole_genome,0.253
ENSG00000214513,NOTO,2,trans_whole_genome,0.466
ENSG00000214517,PPME1,11,trans_whole_genome,0.095
ENSG00000214530,STARD10,11,trans_whole_genome,0.12
ENSG00000214562,NUTM2D,10,trans_whole_genome,0.185
ENSG00000214575,CPEB1,15,trans_whole_genome,1.004
ENSG00000214595,EML6,2,trans_whole_genome,0.19
ENSG00000214655,ZSWIM8,10,trans_whole_genome,0.135
ENSG00000214688,C10orf105,10,trans_whole_genome,0.244
ENSG00000214694,ARHGEF33,2,trans_whole_genome,0.274
ENSG00000214706,IFRD2,3,trans_whole_genome,0.151
ENSG00000214717,ZBED1,X,trans_whole_genome,0.299
ENSG00000214736,TOMM6,6,trans_whole_genome,0.079
ENSG00000214753,HNRNPUL2,11,trans_whole_genome,0.103
ENSG00000214756,METTL12,11,trans_whole_genome,0.164
ENSG00000214827,MTCP1,X,trans_whole_genome,0.194
ENSG00000214842,RAD51AP2,2,trans_whole_genome,0.296
ENSG00000214872,SMTNL1,11,trans_whole_genome,0.258
ENSG00000214940,NPIPA8,16,trans_whole_genome,0.426
ENSG00000214941,ZSWIM7,17,trans_whole_genome,0.105
ENSG00000214944,ARHGEF28,5,trans_whole_genome,0.162
ENSG00000214946,TBC1D26,17,trans_whole_genome,0.497
ENSG00000214954,LRRC69,8,trans_whole_genome,0.233
ENSG00000214960,ISPD,7,trans_whole_genome,0.173
ENSG00000214967,NPIPA7,16,trans_whole_genome,0.162
ENSG00000215009,ACSM4,12,trans_whole_genome,0.207
ENSG00000215012,RTL10,22,trans_whole_genome,0.121
ENSG00000215018,COL28A1,7,trans_whole_genome,0.173
ENSG00000215021,PHB2,12,trans_whole_genome,0.09
ENSG00000215041,NEURL4,17,trans_whole_genome,0.145
ENSG00000215045,GRID2IP,7,trans_whole_genome,0.285
ENSG00000215114,UBXN2B,8,trans_whole_genome,0.137
ENSG00000215126,CBWD6,9,trans_whole_genome,0.676
ENSG00000215131,C16orf90,16,trans_whole_genome,0.275
ENSG00000215193,PEX26,22,trans_whole_genome,0.125
ENSG00000215217,C5orf49,5,trans_whole_genome,0.326
ENSG00000215251,FASTKD5,20,trans_whole_genome,0.102
ENSG00000215252,GOLGA8B,15,trans_whole_genome,0.352
ENSG00000215271,HOMEZ,14,trans_whole_genome,0.168
ENSG00000215277,RNF212B,14,trans_whole_genome,0.414
ENSG00000215301,DDX3X,X,trans,0.626
ENSG00000215305,VPS16,20,trans_whole_genome,0.097
ENSG00000215375,MYL5,4,trans_whole_genome,0.161
ENSG00000215421,ZNF407,18,trans_whole_genome,0.137
ENSG00000215440,NPEPL1,20,trans_whole_genome,0.126
ENSG00000215472,RPL17-C18orf32,18,trans_whole_genome,0.422
ENSG00000215695,RSC1A1,1,trans,2.665
ENSG00000215712,TMEM242,6,trans_whole_genome,0.103
ENSG00000215717,TMEM167B,1,trans_whole_genome,0.122
ENSG00000215784,FAM72D,1,trans_whole_genome,0.113
ENSG00000215788,TNFRSF25,1,trans_whole_genome,0.108
ENSG00000215790,SLC35E2,1,trans_whole_genome,0.207
ENSG00000215845,TSTD1,1,trans_whole_genome,0.081
ENSG00000215883,CYB5RL,1,trans_whole_genome,0.366
ENSG00000215910,C1orf167,1,trans_whole_genome,0.78
ENSG00000215912,TTC34,1,trans_whole_genome,1.065
ENSG00000215915,ATAD3C,1,trans_whole_genome,0.169
ENSG00000216490,IFI30,19,trans_whole_genome,0.177
ENSG00000216937,CCDC7,10,trans_whole_genome,0.225
ENSG00000217128,FNIP1,5,trans_whole_genome,0.127
ENSG00000217442,SYCE3,22,trans_whole_genome,0.244
ENSG00000217555,CKLF,16,trans_whole_genome,0.114
ENSG00000217930,PAM16,16,trans_whole_genome,0.101
ENSG00000218739,CEBPZOS,2,trans_whole_genome,0.121
ENSG00000218891,ZNF579,19,trans_whole_genome,0.122
ENSG00000219073,CELA3B,1,trans_whole_genome,0.363
ENSG00000219200,RNASEK,17,trans_whole_genome,0.097
ENSG00000219438,FAM19A5,22,trans,0.376
ENSG00000219481,NBPF1,1,trans_whole_genome,0.168
ENSG00000219545,UMAD1,7,trans_whole_genome,0.143
ENSG00000219607,PPP1R3G,6,trans_whole_genome,0.376
ENSG00000220008,LINGO3,19,trans_whole_genome,0.669
ENSG00000220201,ZGLP1,19,trans_whole_genome,0.23
ENSG00000220205,VAMP2,17,trans_whole_genome,0.125
ENSG00000221821,C6orf226,6,trans_whole_genome,0.155
ENSG00000221823,PPP3R1,2,trans_whole_genome,0.094
ENSG00000221829,FANCG,9,trans_whole_genome,0.104
ENSG00000221836,OR2A5,7,trans_whole_genome,0.882
ENSG00000221838,AP4M1,7,trans_whole_genome,0.102
ENSG00000221843,C2orf16,2,trans_whole_genome,0.323
ENSG00000221866,PLXNA4,7,trans_whole_genome,0.246
ENSG00000221869,CEBPD,8,trans_whole_genome,0.203
ENSG00000221883,ARIH2OS,3,trans_whole_genome,1.326
ENSG00000221886,ZBED8,5,trans_whole_genome,0.149
ENSG00000221890,NPTXR,22,trans_whole_genome,0.139
ENSG00000221909,FAM200A,7,trans_whole_genome,0.146
ENSG00000221914,PPP2R2A,8,trans_whole_genome,0.094
ENSG00000221916,C19orf73,19,trans_whole_genome,0.141
ENSG00000221923,ZNF880,19,trans_whole_genome,0.118
ENSG00000221926,TRIM16,17,trans_whole_genome,0.12
ENSG00000221944,TIGD1,2,trans_whole_genome,0.131
ENSG00000221946,FXYD7,19,trans_whole_genome,0.218
ENSG00000221947,XKR9,8,trans_whole_genome,0.282
ENSG00000221955,SLC12A8,3,trans_whole_genome,0.1
ENSG00000221963,APOL6,22,trans_whole_genome,0.107
ENSG00000221968,FADS3,11,trans_whole_genome,0.124
ENSG00000221970,OR2A1,7,trans_whole_genome,1.013
ENSG00000221978,CCNL2,1,trans_whole_genome,0.146
ENSG00000221983,UBA52,19,trans_whole_genome,0.091
ENSG00000221988,PPT2,6,trans,3.192
ENSG00000221994,ZNF630,X,trans_whole_genome,0.152
ENSG00000221995,TIAF1,17,trans_whole_genome,0.16
ENSG00000222009,BTBD19,1,trans_whole_genome,0.404
ENSG00000222011,FAM185A,7,trans_whole_genome,0.134
ENSG00000222014,RAB6C,2,trans,0.555
ENSG00000222018,C21orf140,21,trans_whole_genome,0.613
ENSG00000222038,POTEJ,2,trans_whole_genome,0.187
ENSG00000222046,DCDC2B,1,trans_whole_genome,0.348
ENSG00000222047,C10orf55,10,trans_whole_genome,0.182
ENSG00000223496,EXOSC6,16,trans_whole_genome,0.145
ENSG00000223501,VPS52,6,trans,1.637
ENSG00000223510,CDRT15,17,trans_whole_genome,0.304
ENSG00000223547,ZNF844,19,trans_whole_genome,0.131
ENSG00000223572,CKMT1A,15,trans_whole_genome,0.105
ENSG00000223953,C1QTNF5,11,trans_whole_genome,0.163
ENSG00000224051,CPTP,1,trans_whole_genome,0.124
ENSG00000224383,PRR29,17,trans_whole_genome,0.241
ENSG00000224389,C4B,6,trans_whole_genome,0.592
ENSG00000224420,ADM5,19,trans_whole_genome,0.274
ENSG00000224470,ATXN1L,16,trans_whole_genome,0.153
ENSG00000224501,HSPA1B,CHR_HSCHR6_MHC_COX_CTG1,trans_whole_genome,0.169
ENSG00000224531,SMIM13,6,trans_whole_genome,0.127
ENSG00000224689,ZNF812P,19,trans_whole_genome,0.194
ENSG00000224877,NDUFAF8,17,trans_whole_genome,0.104
ENSG00000224940,PRRT4,7,cis,0.238
ENSG00000225190,PLEKHM1,17,trans,0.765
ENSG00000225362,CT62,15,trans_whole_genome,0.25
ENSG00000225526,MKRN2OS,3,trans_whole_genome,0.183
ENSG00000225556,C2CD4D,1,trans_whole_genome,0.149
ENSG00000225614,ZNF469,16,trans_whole_genome,0.154
ENSG00000225663,MCRIP1,17,trans_whole_genome,0.107
ENSG00000225697,SLC26A6,3,trans_whole_genome,0.165
ENSG00000225828,FAM229A,1,trans_whole_genome,0.296
ENSG00000225830,ERCC6,10,trans_whole_genome,0.146
ENSG00000225921,NOL7,6,trans_whole_genome,0.08
ENSG00000225932,CTAGE4,7,trans_whole_genome,0.127
ENSG00000225950,NTF4,19,trans_whole_genome,0.186
ENSG00000226124,FTCDNL1,2,trans_whole_genome,0.188
ENSG00000226174,TEX22,14,trans_whole_genome,0.195
ENSG00000226479,TMEM185B,2,trans_whole_genome,0.148
ENSG00000226742,HSBP1L1,18,trans_whole_genome,0.111
ENSG00000226763,SRRM5,19,trans_whole_genome,0.298
ENSG00000226887,ERVMER34-1,4,trans_whole_genome,0.138
ENSG00000227051,C14orf132,14,trans,0.257
ENSG00000227057,WDR46,6,trans_whole_genome,0.167
ENSG00000227124,ZNF717,3,trans_whole_genome,0.171
ENSG00000227268,KLLN,10,trans_whole_genome,0.215
ENSG00000227345,PARG,10,trans_whole_genome,0.131
ENSG00000227471,AKR1B15,7,trans_whole_genome,0.18
ENSG00000227500,SCAMP4,19,trans_whole_genome,0.11
ENSG00000228049,POLR2J2,7,trans_whole_genome,0.35
ENSG00000228146,CASP16P,16,trans_whole_genome,0.338
ENSG00000228198,OR2M3,1,trans_whole_genome,1.548
ENSG00000228253,MT-ATP8,MT,trans_whole_genome,0.61
ENSG00000228300,C19orf24,19,trans_whole_genome,0.112
ENSG00000228474,OST4,2,trans_whole_genome,0.1
ENSG00000228570,NUTM2E,10,trans_whole_genome,0.25
ENSG00000228594,FNDC10,1,trans_whole_genome,0.129
ENSG00000228672,PROB1,5,trans_whole_genome,0.287
ENSG00000228696,ARL17B,17,trans,1.017
ENSG00000228716,DHFR,5,trans_whole_genome,0.098
ENSG00000228727,SAPCD1,6,trans,0.91
ENSG00000229036,VDAC1P8,6,trans_whole_genome,0.246
ENSG00000229117,RPL41,12,trans_whole_genome,0.107
ENSG00000229314,ORM1,9,trans_whole_genome,0.358
ENSG00000229453,SPINK8,3,trans_whole_genome,0.24
ENSG00000229474,PATL2,15,trans_whole_genome,0.278
ENSG00000229544,NKX1-2,10,trans_whole_genome,0.24
ENSG00000229644,NAMPTP1,10,trans,0.442
ENSG00000229676,ZNF492,19,trans_whole_genome,0.154
ENSG00000229809,ZNF688,16,trans_whole_genome,0.151
ENSG00000229833,PET100,19,trans_whole_genome,0.18
ENSG00000230124,ACBD6,1,trans_whole_genome,0.087
ENSG00000230453,ANKRD18B,9,trans,1.066
ENSG00000230510,PPP5D1,19,trans_whole_genome,0.21
ENSG00000230797,YY2,X,trans_whole_genome,0.17
ENSG00000230873,STMND1,6,trans_whole_genome,0.378
ENSG00000230989,HSBP1,16,trans_whole_genome,0.083
ENSG00000231192,OR5H1,3,trans_whole_genome,1.147
ENSG00000231213,PLSCR5,3,trans,0.226
ENSG00000231256,C17orf105,17,trans_whole_genome,0.234
ENSG00000231389,HLA-DPA1,6,trans,0.406
ENSG00000231500,RPS18,6,trans_whole_genome,0.069
ENSG00000231738,TSPAN19,12,trans_whole_genome,0.365
ENSG00000231887,PRH1,12,trans_whole_genome,0.812
ENSG00000231925,TAPBP,6,trans_whole_genome,0.338
ENSG00000232040,ZBED9,6,trans_whole_genome,0.203
ENSG00000232070,TMEM253,14,trans_whole_genome,0.304
ENSG00000232112,TMA7,3,trans_whole_genome,0.151
ENSG00000232119,MCTS1,X,trans_whole_genome,0.106
ENSG00000232196,MTRNR2L4,16,trans,1.196
ENSG00000232237,ASCL5,1,trans_whole_genome,0.3
ENSG00000232268,OR52I1,11,trans_whole_genome,1
ENSG00000232434,C9orf172,9,trans_whole_genome,0.186
ENSG00000232653,GOLGA8N,15,trans_whole_genome,0.376
ENSG00000232804,HSPA1B,CHR_HSCHR6_MHC_APD_CTG1,trans,0.508
ENSG00000232838,PET117,20,trans_whole_genome,0.15
ENSG00000232859,LYRM9,17,trans_whole_genome,0.158
ENSG00000233024,AC126755.2,16,trans_whole_genome,0.235
ENSG00000233198,RNF224,9,trans_whole_genome,0.235
ENSG00000233232,NPIPB7,16,trans_whole_genome,0.579
ENSG00000233276,GPX1,3,trans_whole_genome,0.12
ENSG00000233493,TMEM238,19,trans_whole_genome,0.347
ENSG00000233822,HIST1H2BN,6,trans_whole_genome,0.19
ENSG00000233927,RPS28,19,trans_whole_genome,0.072
ENSG00000234127,TRIM26,6,trans_whole_genome,0.231
ENSG00000234284,ZNF879,5,trans_whole_genome,0.139
ENSG00000234409,CCDC188,22,trans_whole_genome,0.428
ENSG00000234444,ZNF736,7,trans_whole_genome,0.133
ENSG00000234465,PINLYP,19,trans_whole_genome,0.505
ENSG00000234545,FAM133B,7,trans_whole_genome,0.144
ENSG00000234719,NPIPB2,16,trans_whole_genome,0.161
ENSG00000234745,HLA-B,6,trans,0.449
ENSG00000234857,HNRNPUL2-BSCL2,11,trans_whole_genome,0.153
ENSG00000234906,APOC2,19,trans_whole_genome,0.323
ENSG00000234965,SHISA8,22,trans,0.318
ENSG00000235098,ANKRD65,1,trans_whole_genome,0.17
ENSG00000235109,ZSCAN31,6,trans_whole_genome,0.135
ENSG00000235162,C12orf75,12,trans_whole_genome,0.208
ENSG00000235169,SMIM1,1,trans,1.077
ENSG00000235173,HGH1,8,trans_whole_genome,0.103
ENSG00000235194,PPP1R3E,14,trans_whole_genome,0.195
ENSG00000235374,SSR4P1,21,trans_whole_genome,0.517
ENSG00000235453,SMIM27,9,trans_whole_genome,0.184
ENSG00000235568,NFAM1,22,trans_whole_genome,0.188
ENSG00000235750,KIAA0040,1,trans_whole_genome,0.135
ENSG00000235863,B3GALT4,6,trans_whole_genome,0.364
ENSG00000235961,PNMA6A,X,trans_whole_genome,0.176
ENSG00000236032,OR5H14,3,trans_whole_genome,0.97
ENSG00000236104,ZBTB22,6,trans_whole_genome,0.407
ENSG00000236287,ZBED5,11,trans_whole_genome,0.151
ENSG00000236334,PPIAL4G,1,trans_whole_genome,0.307
ENSG00000236609,ZNF853,7,trans_whole_genome,0.189
ENSG00000236699,ARHGEF38,4,trans_whole_genome,0.257
ENSG00000237172,B3GNT9,16,trans_whole_genome,0.136
ENSG00000237190,CDKN2AIPNL,5,trans_whole_genome,0.117
ENSG00000237289,CKMT1B,15,trans_whole_genome,0.107
ENSG00000237330,RNF223,1,trans_whole_genome,0.19
ENSG00000237353,PATE4,11,trans_whole_genome,0.259
ENSG00000237378,AL445989.1,13,trans,0.773
ENSG00000237440,ZNF737,19,trans_whole_genome,0.263
ENSG00000237441,RGL2,6,trans_whole_genome,0.325
ENSG00000237515,SHISA9,16,trans_whole_genome,0.187
ENSG00000237649,KIFC1,6,trans_whole_genome,0.113
ENSG00000237651,C2orf74,2,trans_whole_genome,0.102
ENSG00000237693,IRGM,5,trans_whole_genome,0.303
ENSG00000237763,AMY1A,1,trans_whole_genome,1.251
ENSG00000237765,FAM200B,4,trans_whole_genome,0.157
ENSG00000238083,LRRC37A2,17,trans_whole_genome,0.118
ENSG00000238227,TMEM250,9,trans_whole_genome,0.121
ENSG00000239264,TXNDC5,6,trans_whole_genome,0.09
ENSG00000239282,CASTOR1,22,trans_whole_genome,0.165
ENSG00000239305,RNF103,2,trans_whole_genome,0.104
ENSG00000239306,RBM14,11,trans_whole_genome,0.092
ENSG00000239382,ALKBH6,19,trans_whole_genome,0.111
ENSG00000239388,ASB14,3,trans_whole_genome,0.302
ENSG00000239389,PCDHA13,5,trans_whole_genome,0.377
ENSG00000239474,KLHL41,2,trans_whole_genome,0.527
ENSG00000239521,GATS,7,trans_whole_genome,0.2
ENSG00000239605,STPG4,2,trans_whole_genome,0.533
ENSG00000239672,NME1,17,trans_whole_genome,0.091
ENSG00000239697,TNFSF12,17,trans_whole_genome,0.123
ENSG00000239704,CDRT4,17,trans,0.77
ENSG00000239713,APOBEC3G,22,trans_whole_genome,1.13
ENSG00000239732,TLR9,3,trans_whole_genome,0.273
ENSG00000239779,WBP1,2,trans_whole_genome,0.111
ENSG00000239789,MRPS17,7,trans_whole_genome,0.096
ENSG00000239857,GET4,7,trans_whole_genome,0.11
ENSG00000239887,C1orf226,1,trans_whole_genome,0.14
ENSG00000239900,ADSL,22,trans_whole_genome,0.096
ENSG00000239998,LILRA2,19,trans_whole_genome,0.234
ENSG00000240021,TEX35,1,trans,0.321
ENSG00000240038,AMY2B,1,trans_whole_genome,0.194
ENSG00000240053,LY6G5B,6,trans_whole_genome,0.214
ENSG00000240065,PSMB9,6,trans,0.835
ENSG00000240184,PCDHGC3,5,trans_whole_genome,0.131
ENSG00000240204,SMKR1,7,cis,0.142
ENSG00000240230,COX19,7,trans_whole_genome,0.115
ENSG00000240303,ACAD11,3,trans_whole_genome,0.177
ENSG00000240344,PPIL3,2,trans_whole_genome,0.131
ENSG00000240583,AQP1,7,trans_whole_genome,0.148
ENSG00000240682,ISY1,3,trans_whole_genome,0.105
ENSG00000240694,PNMA2,8,trans_whole_genome,0.217
ENSG00000240747,KRBOX1,3,trans_whole_genome,0.225
ENSG00000240764,PCDHGC5,5,trans_whole_genome,0.236
ENSG00000240771,ARHGEF25,12,trans_whole_genome,0.132
ENSG00000240849,TMEM189,20,trans_whole_genome,0.087
ENSG00000240857,RDH14,2,trans_whole_genome,0.108
ENSG00000240972,MIF,22,trans_whole_genome,0.085
ENSG00000241058,NSUN6,10,trans_whole_genome,0.133
ENSG00000241106,HLA-DOB,6,trans,3.541
ENSG00000241127,YAE1D1,7,trans_whole_genome,0.117
ENSG00000241186,TDGF1,3,trans_whole_genome,0.354
ENSG00000241241,KRTAP4-16,17,trans_whole_genome,0.27
ENSG00000241258,CRCP,7,trans_whole_genome,0.206
ENSG00000241322,CDRT1,17,trans_whole_genome,0.262
ENSG00000241343,RPL36A,X,trans_whole_genome,0.076
ENSG00000241360,PDXP,22,trans_whole_genome,0.135
ENSG00000241399,CD302,2,trans_whole_genome,0.153
ENSG00000241404,EGFL8,6,trans_whole_genome,0.357
ENSG00000241468,ATP5J2,7,trans_whole_genome,0.113
ENSG00000241484,ARHGAP8,22,trans_whole_genome,0.112
ENSG00000241489,AC244197.3,X,trans_whole_genome,0.286
ENSG00000241553,ARPC4,3,trans_whole_genome,0.489
ENSG00000241635,UGT1A1,2,trans_whole_genome,0.254
ENSG00000241644,INMT,7,trans_whole_genome,0.253
ENSG00000241685,ARPC1A,7,trans_whole_genome,0.088
ENSG00000241697,TMEFF1,9,trans_whole_genome,0.355
ENSG00000241794,SPRR2A,1,trans_whole_genome,0.409
ENSG00000241837,ATP5O,21,trans_whole_genome,0.081
ENSG00000241839,PLEKHO2,15,trans_whole_genome,0.179
ENSG00000241852,C8orf58,8,trans_whole_genome,0.15
ENSG00000241878,PISD,22,trans_whole_genome,0.132
ENSG00000241935,HOGA1,10,trans,0.299
ENSG00000241945,PWP2,21,trans_whole_genome,0.095
ENSG00000241962,AC079447.1,2,trans_whole_genome,0.203
ENSG00000241973,PI4KA,22,trans_whole_genome,0.156
ENSG00000241978,AKAP2,9,trans_whole_genome,0.154
ENSG00000242028,HYPK,15,trans_whole_genome,0.211
ENSG00000242110,AMACR,5,trans_whole_genome,0.163
ENSG00000242114,MTFP1,22,trans_whole_genome,0.119
ENSG00000242173,ARHGDIG,16,trans_whole_genome,0.349
ENSG00000242220,TCP10L,21,trans_whole_genome,0.34
ENSG00000242247,ARFGAP3,22,trans_whole_genome,0.089
ENSG00000242252,BGLAP,1,trans_whole_genome,0.285
ENSG00000242259,C22orf39,22,trans_whole_genome,0.121
ENSG00000242265,PEG10,7,trans_whole_genome,0.113
ENSG00000242372,EIF6,20,trans_whole_genome,0.101
ENSG00000242419,PCDHGC4,5,trans_whole_genome,0.247
ENSG00000242441,GTF2A1L,2,trans_whole_genome,0.974
ENSG00000242485,MRPL20,1,trans_whole_genome,0.1
ENSG00000242498,ARPIN,15,trans_whole_genome,0.217
ENSG00000242550,SERPINB10,18,trans_whole_genome,0.265
ENSG00000242612,DECR2,16,trans_whole_genome,0.139
ENSG00000242616,GNG10,9,trans_whole_genome,0.185
ENSG00000242689,CNTF,11,trans_whole_genome,0.212
ENSG00000242715,CCDC169,13,trans_whole_genome,0.266
ENSG00000242732,RTL5,X,trans_whole_genome,0.308
ENSG00000242802,AP5Z1,7,trans_whole_genome,0.148
ENSG00000242852,ZNF709,19,trans_whole_genome,0.34
ENSG00000242866,STRC,15,trans_whole_genome,0.238
ENSG00000242950,ERVW-1,7,trans_whole_genome,0.186
ENSG00000243056,EIF4EBP3,5,trans_whole_genome,0.102
ENSG00000243147,MRPL33,2,trans_whole_genome,0.117
ENSG00000243156,MICAL3,22,trans_whole_genome,0.128
ENSG00000243207,PPAN-P2RY11,19,trans_whole_genome,0.269
ENSG00000243232,PCDHAC2,5,trans_whole_genome,0.187
ENSG00000243244,STON1,2,trans_whole_genome,0.145
ENSG00000243279,PRAF2,X,trans_whole_genome,0.402
ENSG00000243284,VSIG8,1,trans_whole_genome,0.359
ENSG00000243317,C7orf73,7,trans_whole_genome,0.099
ENSG00000243335,KCTD7,7,trans_whole_genome,0.135
ENSG00000243364,EFNA4,1,trans_whole_genome,0.093
ENSG00000243414,TICAM2,5,trans_whole_genome,0.28
ENSG00000243444,PALM2,9,trans_whole_genome,0.778
ENSG00000243449,C4orf48,4,trans_whole_genome,0.14
ENSG00000243477,NAT6,3,trans_whole_genome,0.138
ENSG00000243480,AMY2A,1,trans_whole_genome,0.507
ENSG00000243566,UPK3B,7,trans_whole_genome,0.224
ENSG00000243646,IL10RB,21,trans_whole_genome,0.096
ENSG00000243649,CFB,6,trans,1.129
ENSG00000243660,ZNF487,10,trans_whole_genome,0.176
ENSG00000243667,WDR92,2,trans_whole_genome,0.177
ENSG00000243678,NME2,17,trans_whole_genome,0.08
ENSG00000243696,AC006254.1,3,trans_whole_genome,0.229
ENSG00000243708,PLA2G4B,15,trans_whole_genome,0.215
ENSG00000243709,LEFTY1,1,trans_whole_genome,0.257
ENSG00000243710,CFAP57,1,trans_whole_genome,0.255
ENSG00000243716,NPIPB5,16,trans_whole_genome,0.158
ENSG00000243725,TTC4,1,trans_whole_genome,0.103
ENSG00000243749,TMEM35B,1,trans_whole_genome,0.151
ENSG00000243789,JMJD7,15,trans_whole_genome,0.184
ENSG00000243811,APOBEC3D,22,trans_whole_genome,0.161
ENSG00000243896,OR2A7,7,trans_whole_genome,0.202
ENSG00000243927,MRPS6,21,trans_whole_genome,0.094
ENSG00000243943,ZNF512,2,trans_whole_genome,0.116
ENSG00000243955,GSTA1,6,trans,0.181
ENSG00000243989,ACY1,3,trans_whole_genome,0.094
ENSG00000244005,NFS1,20,trans_whole_genome,0.103
ENSG00000244038,DDOST,1,trans_whole_genome,0.087
ENSG00000244045,TMEM199,17,trans_whole_genome,0.096
ENSG00000244067,GSTA2,6,trans_whole_genome,0.268
ENSG00000244094,SPRR2F,1,trans,0.351
ENSG00000244115,DNAJC25-GNG10,9,trans,0.231
ENSG00000244122,UGT1A7,2,trans_whole_genome,0.337
ENSG00000244165,P2RY11,19,trans_whole_genome,0.148
ENSG00000244187,TMEM141,9,trans_whole_genome,0.086
ENSG00000244242,IFITM10,11,trans_whole_genome,0.861
ENSG00000244274,DBNDD2,20,trans_whole_genome,0.154
ENSG00000244405,ETV5,3,trans_whole_genome,0.191
ENSG00000244411,KRTAP5-7,11,trans_whole_genome,0.483
ENSG00000244462,RBM12,20,trans_whole_genome,0.117
ENSG00000244509,APOBEC3C,22,trans_whole_genome,0.134
ENSG00000244607,CCDC13,3,trans_whole_genome,0.221
ENSG00000244617,ASPRV1,2,trans_whole_genome,0.413
ENSG00000244682,FCGR2C,1,trans_whole_genome,0.673
ENSG00000244687,UBE2V1,20,trans_whole_genome,0.089
ENSG00000244693,CTAGE8,7,trans_whole_genome,0.187
ENSG00000244694,PTCHD4,6,trans_whole_genome,0.15
ENSG00000244731,C4A,6,trans_whole_genome,0.584
ENSG00000244734,HBB,11,trans,0.623
ENSG00000244754,N4BP2L2,13,trans_whole_genome,0.109
ENSG00000245680,ZNF585B,19,trans_whole_genome,0.123
ENSG00000245848,CEBPA,19,trans_whole_genome,0.289
ENSG00000246705,H2AFJ,12,trans_whole_genome,0.096
ENSG00000246922,UBAP1L,15,trans_whole_genome,0.368
ENSG00000247077,PGAM5,12,trans_whole_genome,0.118
ENSG00000247596,TWF2,3,trans_whole_genome,0.124
ENSG00000247626,MARS2,2,trans_whole_genome,0.102
ENSG00000247746,USP51,X,trans_whole_genome,0.193
ENSG00000248098,BCKDHA,19,trans_whole_genome,0.211
ENSG00000248333,CDK11B,1,trans_whole_genome,0.737
ENSG00000248383,PCDHAC1,5,trans_whole_genome,0.255
ENSG00000248405,PRR5-ARHGAP8,22,trans,0.231
ENSG00000248485,PCP4L1,1,trans,0.134
ENSG00000248487,ABHD14A,3,trans_whole_genome,0.129
ENSG00000248592,TMEM110-MUSTN1,3,trans_whole_genome,0.676
ENSG00000248643,RBM14-RBM4,11,trans_whole_genome,0.229
ENSG00000248672,LY75-CD302,2,trans_whole_genome,1.409
ENSG00000248712,CCDC153,11,trans_whole_genome,0.238
ENSG00000248713,AC083902.2,4,trans_whole_genome,0.228
ENSG00000248746,ACTN3,11,trans,1.292
ENSG00000248751,AC004997.1,22,trans_whole_genome,0.536
ENSG00000248905,FMN1,15,trans_whole_genome,0.198
ENSG00000248919,ATP5J2-PTCD1,7,trans_whole_genome,0.17
ENSG00000249115,HAUS5,19,trans_whole_genome,0.151
ENSG00000249141,AL159163.1,6,trans_whole_genome,0.354
ENSG00000249158,PCDHA11,5,trans_whole_genome,0.172
ENSG00000249209,AP000311.1,21,trans_whole_genome,0.717
ENSG00000249242,TMEM150C,4,trans_whole_genome,0.175
ENSG00000249319,AC068533.4,7,trans_whole_genome,0.42
ENSG00000249437,NAIP,5,trans,0.825
ENSG00000249459,ZNF286B,17,trans_whole_genome,0.198
ENSG00000249471,ZNF324B,19,trans_whole_genome,0.147
ENSG00000249709,ZNF564,19,trans_whole_genome,0.133
