,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
1802,1.49E+03,1.5099893,0.3078746,4.90456,9.36E-07,2.16E-05,ENSG00000149131,SERPING1
3359,5.42E+02,1.5097244,0.5055649,2.986213,2.82E-03,1.68E-02,ENSG00000254206,NPIPB11
3077,4.91E+02,1.5078146,0.5617941,2.683927,7.28E-03,3.52E-02,ENSG00000198825,INPP5F
1232,2.02E+04,1.5069303,0.1855972,8.119361,4.69E-16,5.85E-14,ENSG00000130402,ACTN4
3284,6.90E+03,1.5067227,0.2717923,5.543656,2.96E-08,9.95E-07,ENSG00000233276,GPX1
231,6.17E+02,1.5054445,0.4127393,3.647446,2.65E-04,2.52E-03,ENSG00000070731,ST6GALNAC2
3027,5.02E+03,1.5019489,0.2247403,6.683043,2.34E-11,1.53E-09,ENSG00000197879,MYO1C
2790,2.30E+03,1.5007316,0.3150461,4.76353,1.90E-06,4.03E-05,ENSG00000184489,PTP4A3
511,1.20E+03,1.499836,0.3397293,4.414797,1.01E-05,1.68E-04,ENSG00000101460,MAP1LC3A
1069,4.84E+02,1.4997357,0.3944067,3.802511,1.43E-04,1.51E-03,ENSG00000123444,KBTBD4
2610,5.40E+02,1.4989212,0.3752829,3.99411,6.49E-05,7.97E-04,ENSG00000177427,MIEF2
1971,2.08E+03,1.4960111,0.2566072,5.829965,5.54E-09,2.17E-07,ENSG00000158716,DUSP23
2913,3.91E+03,1.4885101,0.3134276,4.749135,2.04E-06,4.27E-05,ENSG00000188486,H2AFX
2169,3.08E+02,1.4851974,0.4804387,3.091336,1.99E-03,1.28E-02,ENSG00000164898,FMC1
1125,5.24E+03,1.4848783,0.2238726,6.632694,3.30E-11,2.09E-09,ENSG00000125817,CENPB
1847,2.13E+03,1.4809606,0.2716024,5.452679,4.96E-08,1.55E-06,ENSG00000151729,SLC25A4
2602,1.94E+03,1.479471,0.2473586,5.981078,2.22E-09,9.74E-08,ENSG00000177105,RHOG
1152,3.20E+02,1.4792955,0.4902888,3.017192,2.55E-03,1.55E-02,ENSG00000127220,ABHD8
2683,3.13E+02,1.4772138,0.4864908,3.036468,2.39E-03,1.48E-02,ENSG00000180438,TPRXL
1139,9.84E+02,1.4761041,0.333344,4.42817,9.50E-06,1.60E-04,ENSG00000126368,NR1D1
2532,2.06E+03,1.4719594,0.2683611,5.484994,4.13E-08,1.32E-06,ENSG00000174720,LARP7
1336,9.67E+02,1.4697677,0.3700249,3.972077,7.12E-05,8.61E-04,ENSG00000133315,MACROD1
3204,7.35E+02,1.4694731,0.3810791,3.856084,1.15E-04,1.28E-03,ENSG00000213347,MXD3
1395,2.56E+02,1.468475,0.5346809,2.746451,6.02E-03,3.03E-02,ENSG00000135424,ITGA7
1644,1.30E+05,1.4673582,0.2336924,6.279015,3.41E-10,1.76E-08,ENSG00000143320,CRABP2
521,4.35E+02,1.4671945,0.4462725,3.287665,1.01E-03,7.52E-03,ENSG00000101882,NKAP
3355,2.46E+02,1.4663802,0.5486879,2.672522,7.53E-03,3.61E-02,ENSG00000253368,TRNP1
2165,2.21E+02,1.4660789,0.5792384,2.531046,1.14E-02,4.98E-02,ENSG00000164825,DEFB1
1902,9.63E+02,1.4648992,0.4531947,3.232383,1.23E-03,8.80E-03,ENSG00000154710,RABGEF1
442,8.90E+02,1.457721,0.4253365,3.427218,6.10E-04,4.99E-03,ENSG00000099977,DDT
3419,7.17E+02,1.4569493,0.3924705,3.712252,2.05E-04,2.04E-03,ENSG00000272047,GTF2H5
2923,2.78E+02,1.4547655,0.5433065,2.677615,7.41E-03,3.57E-02,ENSG00000188763,FZD9
2045,4.51E+02,1.453246,0.4792917,3.03207,2.43E-03,1.50E-02,ENSG00000161682,FAM171A2
2293,2.23E+03,1.4531981,0.2636926,5.510955,3.57E-08,1.17E-06,ENSG00000167900,TK1
2862,3.41E+02,1.4521056,0.4616414,3.145527,1.66E-03,1.11E-02,ENSG00000186523,FAM86B1
447,3.73E+03,1.4497125,0.2458721,5.896207,3.72E-09,1.51E-07,ENSG00000100075,SLC25A1
1268,6.27E+02,1.4495031,0.3973819,3.647633,2.65E-04,2.52E-03,ENSG00000131188,PRR7
1447,5.42E+02,1.4472328,0.3820829,3.787745,1.52E-04,1.59E-03,ENSG00000136732,GYPC
3307,6.29E+02,1.4444077,0.4639651,3.113182,1.85E-03,1.21E-02,ENSG00000240583,AQP1
1249,5.26E+03,1.4442812,0.2520257,5.730691,1.00E-08,3.75E-07,ENSG00000130706,ADRM1
2043,4.82E+02,1.4431379,0.4274987,3.375772,7.36E-04,5.80E-03,ENSG00000161638,ITGA5
3331,2.74E+02,1.4425172,0.5602289,2.574871,1.00E-02,4.52E-02,ENSG00000244693,CTAGE8
2044,1.33E+03,1.4414584,0.3419368,4.21557,2.49E-05,3.54E-04,ENSG00000161642,ZNF385A
2296,8.16E+02,1.4401941,0.3675551,3.918308,8.92E-05,1.04E-03,ENSG00000167994,RAB3IL1
1176,7.02E+02,1.4394885,0.486156,2.96096,3.07E-03,1.79E-02,ENSG00000128165,ADM2
1328,4.30E+02,1.4389256,0.4346226,3.310747,9.30E-04,7.02E-03,ENSG00000133067,LGR6
2163,3.52E+03,1.438253,0.339168,4.240532,2.23E-05,3.22E-04,ENSG00000164713,BRI3
2090,1.45E+03,1.4344362,0.4809532,2.982486,2.86E-03,1.69E-02,ENSG00000163083,INHBB
2029,4.49E+02,1.4334142,0.5658924,2.533016,1.13E-02,4.97E-02,ENSG00000160999,SH2B2
1744,6.25E+02,1.4333819,0.4189658,3.421239,6.23E-04,5.08E-03,ENSG00000146707,POMZP3
1787,5.96E+04,1.4297882,0.2034922,7.026257,2.12E-12,1.60E-10,ENSG00000148303,RPL7A
3272,1.00E+03,1.4277894,0.3866663,3.692562,2.22E-04,2.17E-03,ENSG00000228594,FNDC10
2123,3.87E+02,1.4239114,0.5131458,2.774867,5.52E-03,2.83E-02,ENSG00000163884,KLF15
3243,1.23E+03,1.4229642,0.3120237,4.560437,5.10E-06,9.31E-05,ENSG00000217930,PAM16
631,2.30E+03,1.4222876,0.2827383,5.030403,4.89E-07,1.21E-05,ENSG00000105519,CAPS
2956,3.53E+03,1.4218497,0.2493172,5.702976,1.18E-08,4.34E-07,ENSG00000196504,PRPF40A
1547,4.26E+02,1.4187829,0.4733372,2.997404,2.72E-03,1.63E-02,ENSG00000139675,HNRNPA1L2
834,4.00E+03,1.4167408,0.2329156,6.082635,1.18E-09,5.46E-08,ENSG00000112787,FBRSL1
2254,3.36E+02,1.4141236,0.4657116,3.036479,2.39E-03,1.48E-02,ENSG00000166979,EVA1C
2630,1.75E+03,1.4135798,0.2979609,4.744179,2.09E-06,4.36E-05,ENSG00000178057,NDUFAF3
37,2.41E+03,1.4101868,0.2525349,5.584126,2.35E-08,8.08E-07,ENSG00000007080,CCDC124
393,1.38E+03,1.4093446,0.3116755,4.521834,6.13E-06,1.09E-04,ENSG00000091073,DTX2
1490,3.66E+02,1.4086002,0.5254532,2.680734,7.35E-03,3.55E-02,ENSG00000137709,POU2F3
3092,3.24E+03,1.4084962,0.2553344,5.51628,3.46E-08,1.14E-06,ENSG00000203667,COX20
3031,1.45E+03,1.4083678,0.3574727,3.939791,8.16E-05,9.65E-04,ENSG00000197912,SPG7
3018,8.72E+03,1.403491,0.2512379,5.586303,2.32E-08,8.03E-07,ENSG00000197728,RPS26
2708,1.62E+03,1.402577,0.300439,4.668426,3.04E-06,6.01E-05,ENSG00000181444,ZNF467
181,4.16E+03,1.4005456,0.2840516,4.930603,8.20E-07,1.91E-05,ENSG00000065054,SLC9A3R2
546,1.30E+03,1.3987506,0.2960644,4.724481,2.31E-06,4.73E-05,ENSG00000102871,TRADD
987,1.09E+03,1.3986885,0.3426147,4.082396,4.46E-05,5.84E-04,ENSG00000119537,KDSR
346,1.77E+04,1.3970394,0.2346317,5.954179,2.61E-09,1.11E-07,ENSG00000087086,FTL
658,8.58E+02,1.39452,0.3949281,3.531073,4.14E-04,3.62E-03,ENSG00000106268,NUDT1
137,1.07E+04,1.3924494,0.2227096,6.25231,4.04E-10,2.07E-08,ENSG00000051523,CYBA
1585,4.63E+02,1.3898078,0.4901677,2.835372,4.58E-03,2.44E-02,ENSG00000141527,CARD14
1115,1.34E+03,1.3878139,0.3546427,3.913274,9.11E-05,1.05E-03,ENSG00000125505,MBOAT7
386,8.05E+02,1.385964,0.3283897,4.220485,2.44E-05,3.48E-04,ENSG00000090565,RAB11FIP3
1338,1.18E+03,1.3856337,0.3978768,3.482569,4.97E-04,4.22E-03,ENSG00000133393,FOPNL
1238,7.12E+03,1.3847224,0.2403092,5.762254,8.30E-09,3.17E-07,ENSG00000130522,JUND
411,5.06E+02,1.383444,0.4563607,3.03147,2.43E-03,1.50E-02,ENSG00000094804,CDC6
469,5.70E+02,1.3795172,0.4811838,2.866923,4.14E-03,2.27E-02,ENSG00000100336,APOL4
3271,2.08E+03,1.3792972,0.2721549,5.068059,4.02E-07,1.02E-05,ENSG00000228300,C19orf24
2590,5.47E+02,1.3785452,0.3815108,3.613385,3.02E-04,2.81E-03,ENSG00000176809,LRRC37A3
2629,7.08E+02,1.3782794,0.4338093,3.177155,1.49E-03,1.02E-02,ENSG00000178053,MLF1
3021,2.87E+02,1.3762841,0.4948421,2.781259,5.41E-03,2.78E-02,ENSG00000197757,HOXC6
2564,2.49E+03,1.3747516,0.3018461,4.554478,5.25E-06,9.52E-05,ENSG00000175793,SFN
2025,3.18E+04,1.3740955,0.2587219,5.31109,1.09E-07,3.17E-06,ENSG00000160862,AZGP1
2723,2.83E+02,1.3723034,0.5415118,2.534207,1.13E-02,4.96E-02,ENSG00000182287,AP1S2
2897,1.18E+03,1.3718943,0.2918704,4.700354,2.60E-06,5.24E-05,ENSG00000187838,PLSCR3
2657,2.27E+03,1.3702408,0.2771786,4.943531,7.67E-07,1.81E-05,ENSG00000179271,GADD45GIP1
2824,3.54E+02,1.368161,0.4816813,2.840387,4.51E-03,2.42E-02,ENSG00000185442,FAM174B
1833,1.15E+03,1.3658964,0.293183,4.658853,3.18E-06,6.27E-05,ENSG00000151065,DCP1B
1227,2.00E+03,1.3624964,0.3372308,4.040249,5.34E-05,6.77E-04,ENSG00000130305,NSUN5
1677,8.49E+03,1.3622464,0.1991179,6.841407,7.84E-12,5.50E-10,ENSG00000143878,RHOB
2395,2.20E+03,1.3569899,0.3999449,3.392942,6.91E-04,5.51E-03,ENSG00000170632,ARMC10
3008,1.02E+03,1.3558908,0.3202891,4.233334,2.30E-05,3.31E-04,ENSG00000197461,PDGFA
255,5.10E+03,1.3547081,0.2449917,5.529608,3.21E-08,1.06E-06,ENSG00000073584,SMARCE1
1111,1.19E+03,1.3546629,0.3355125,4.037593,5.40E-05,6.83E-04,ENSG00000125458,NT5C
1028,4.66E+02,1.3541699,0.4812063,2.814115,4.89E-03,2.57E-02,ENSG00000121440,PDZRN3
1008,1.24E+03,1.3511412,0.2928242,4.614172,3.95E-06,7.51E-05,ENSG00000120509,PDZD11
3216,1.53E+03,1.3506219,0.3267964,4.132915,3.58E-05,4.84E-04,ENSG00000213654,GPSM3
2844,1.39E+04,1.3505022,0.1972933,6.845148,7.64E-12,5.38E-10,ENSG00000185883,ATP6V0C
2294,1.66E+03,1.3487142,0.3509895,3.842605,1.22E-04,1.33E-03,ENSG00000167969,ECI1
12,5.79E+03,1.3471035,0.2873145,4.688603,2.75E-06,5.50E-05,ENSG00000004059,ARF5
2460,1.31E+04,1.3469657,0.2946785,4.570967,4.85E-06,8.91E-05,ENSG00000172354,GNB2
2344,1.12E+03,1.3460252,0.3942936,3.413764,6.41E-04,5.18E-03,ENSG00000169418,NPR1
1571,1.91E+03,1.343648,0.4050528,3.317217,9.09E-04,6.88E-03,ENSG00000140836,ZFHX3
3287,1.16E+03,1.3404186,0.3339443,4.013899,5.97E-05,7.44E-04,ENSG00000234545,FAM133B
3313,1.76E+03,1.3382297,0.2997624,4.464301,8.03E-06,1.38E-04,ENSG00000242612,DECR2
463,7.35E+03,1.337856,0.2247081,5.95375,2.62E-09,1.11E-07,ENSG00000100300,TSPO
1255,4.93E+03,1.3342263,0.2396267,5.567936,2.58E-08,8.79E-07,ENSG00000130731,METTL26
2502,1.07E+04,1.3340838,0.2534517,5.26366,1.41E-07,3.99E-06,ENSG00000173457,PPP1R14B
2819,3.52E+02,1.3317634,0.4486834,2.968159,3.00E-03,1.75E-02,ENSG00000185347,TEDC1
2125,2.02E+03,1.3280642,0.3338402,3.978143,6.95E-05,8.43E-04,ENSG00000163932,PRKCD
2019,6.00E+02,1.3235847,0.4043008,3.273762,1.06E-03,7.82E-03,ENSG00000160799,CCDC12
3157,2.05E+04,1.3228747,0.2142969,6.173092,6.70E-10,3.29E-08,ENSG00000204580,DDR1
3405,5.16E+02,1.3225731,0.3932693,3.363022,7.71E-04,6.01E-03,ENSG00000267673,FDX2
3107,1.55E+03,1.3224904,0.2941398,4.496128,6.92E-06,1.22E-04,ENSG00000204227,RING1
2554,2.81E+03,1.3186925,0.2486221,5.304004,1.13E-07,3.27E-06,ENSG00000175416,CLTB
3323,1.04E+03,1.3185929,0.2971841,4.436957,9.12E-06,1.54E-04,ENSG00000243667,WDR92
1519,1.65E+03,1.3181672,0.2799539,4.708516,2.50E-06,5.07E-05,ENSG00000138629,UBL7
3259,8.57E+02,1.3167937,0.3146702,4.184679,2.86E-05,3.97E-04,ENSG00000224051,CPTP
1177,1.96E+03,1.3165855,0.2808506,4.68785,2.76E-06,5.51E-05,ENSG00000128185,DGCR6L
2506,1.92E+03,1.314092,0.3044849,4.315787,1.59E-05,2.43E-04,ENSG00000173511,VEGFB
1838,1.50E+03,1.3137899,0.4039489,3.252366,1.14E-03,8.33E-03,ENSG00000151338,MIPOL1
2340,6.13E+03,1.3132738,0.2479918,5.295634,1.19E-07,3.40E-06,ENSG00000169230,PRELID1
851,1.31E+03,1.3114093,0.2899288,4.523211,6.09E-06,1.09E-04,ENSG00000113811,SELENOK
992,9.28E+02,1.3105742,0.4393866,2.982736,2.86E-03,1.69E-02,ENSG00000119681,LTBP2
465,7.37E+02,1.3082701,0.4050363,3.230007,1.24E-03,8.84E-03,ENSG00000100319,ZMAT5
1841,3.62E+02,1.3081475,0.4992527,2.620211,8.79E-03,4.09E-02,ENSG00000151611,MMAA
435,8.38E+03,1.3069063,0.2192187,5.961656,2.50E-09,1.08E-07,ENSG00000099797,TECR
2523,5.76E+02,1.3039039,0.4137793,3.151206,1.63E-03,1.09E-02,ENSG00000174276,ZNHIT2
2086,4.23E+04,1.303248,0.181707,7.172249,7.38E-13,5.93E-11,ENSG00000163041,H3F3A
2166,7.60E+02,1.3013898,0.360174,3.613225,3.02E-04,2.81E-03,ENSG00000164885,CDK5
2994,2.90E+03,1.3005715,0.2555259,5.089783,3.58E-07,9.19E-06,ENSG00000197081,IGF2R
2674,1.41E+04,1.2994924,0.2541285,5.113526,3.16E-07,8.29E-06,ENSG00000179950,PUF60
528,6.94E+03,1.2983472,0.2108613,6.157351,7.40E-10,3.57E-08,ENSG00000102144,PGK1
620,4.02E+03,1.2982037,0.2701521,4.805454,1.54E-06,3.34E-05,ENSG00000105202,FBL
2338,1.02E+03,1.2976719,0.3189763,4.068239,4.74E-05,6.14E-04,ENSG00000169136,ATF5
623,2.59E+03,1.2969465,0.2555353,5.075411,3.87E-07,9.83E-06,ENSG00000105327,BBC3
1291,4.32E+03,1.2964647,0.2321046,5.585691,2.33E-08,8.03E-07,ENSG00000131981,LGALS3
480,1.25E+03,1.2963398,0.3200847,4.049989,5.12E-05,6.54E-04,ENSG00000100600,LGMN
2572,3.60E+03,1.2946348,0.2396311,5.402617,6.57E-08,2.01E-06,ENSG00000176101,SSNA1
216,1.31E+03,1.2932697,0.3023678,4.277141,1.89E-05,2.81E-04,ENSG00000068903,SIRT2
1306,1.51E+03,1.2932495,0.3118553,4.146953,3.37E-05,4.60E-04,ENSG00000132522,GPS2
2245,6.87E+02,1.2923681,0.3819683,3.383443,7.16E-04,5.66E-03,ENSG00000166803,PCLAF
2428,2.10E+03,1.2903868,0.282103,4.574168,4.78E-06,8.80E-05,ENSG00000171766,GATM
1445,1.13E+03,1.2903111,0.3316956,3.890046,1.00E-04,1.14E-03,ENSG00000136717,BIN1
1741,3.05E+03,1.2895244,0.3229115,3.993429,6.51E-05,7.99E-04,ENSG00000146540,C7orf50
1172,5.06E+03,1.2888287,0.2954889,4.361683,1.29E-05,2.06E-04,ENSG00000127914,AKAP9
3364,6.78E+02,1.2870251,0.3534276,3.641553,2.71E-04,2.58E-03,ENSG00000254858,MPV17L2
3180,3.06E+03,1.2863862,0.290085,4.434514,9.23E-06,1.55E-04,ENSG00000205531,NAP1L4
2744,1.28E+03,1.2844872,0.2997714,4.284889,1.83E-05,2.71E-04,ENSG00000183011,NAA38
805,1.21E+03,1.2842903,0.3145585,4.082835,4.45E-05,5.84E-04,ENSG00000111845,PAK1IP1
691,7.83E+03,1.2827753,0.2645727,4.84848,1.24E-06,2.78E-05,ENSG00000107281,NPDC1
2228,2.95E+03,1.2820259,0.2541141,5.04508,4.53E-07,1.13E-05,ENSG00000166337,TAF10
1983,6.95E+02,1.2818848,0.3727624,3.438879,5.84E-04,4.83E-03,ENSG00000159231,CBR3
2234,3.05E+04,1.2812259,0.3000793,4.269624,1.96E-05,2.88E-04,ENSG00000166426,CRABP1
1424,1.15E+03,1.2811971,0.441323,2.903083,3.70E-03,2.08E-02,ENSG00000136143,SUCLA2
218,1.10E+03,1.2798879,0.3051168,4.194748,2.73E-05,3.82E-04,ENSG00000069011,PITX1
2782,1.78E+03,1.2785762,0.3216134,3.975506,7.02E-05,8.50E-04,ENSG00000184207,PGP
1107,5.90E+02,1.2772248,0.3643318,3.505663,4.55E-04,3.94E-03,ENSG00000125351,UPF3B
2035,1.39E+03,1.276845,0.3270032,3.904687,9.43E-05,1.09E-03,ENSG00000161179,YDJC
706,1.14E+03,1.276073,0.374724,3.405368,6.61E-04,5.30E-03,ENSG00000107890,ANKRD26
415,1.53E+03,1.2755256,0.271899,4.691174,2.72E-06,5.44E-05,ENSG00000095321,CRAT
2016,1.74E+03,1.2750091,0.261226,4.880866,1.06E-06,2.41E-05,ENSG00000160695,VPS11
2865,7.35E+02,1.2749129,0.3514641,3.627434,2.86E-04,2.70E-03,ENSG00000186577,SMIM29
956,1.32E+04,1.2720521,0.2147165,5.924334,3.14E-09,1.31E-07,ENSG00000118181,RPS25
2754,3.15E+02,1.2716053,0.4796433,2.651148,8.02E-03,3.80E-02,ENSG00000183248,PRR36
3340,4.37E+02,1.2714418,0.4179214,3.042299,2.35E-03,1.46E-02,ENSG00000248487,ABHD14A
269,2.97E+04,1.2711455,0.3306435,3.844459,1.21E-04,1.32E-03,ENSG00000075618,FSCN1
2621,2.05E+03,1.2709519,0.2946669,4.313181,1.61E-05,2.45E-04,ENSG00000177700,POLR2L
2946,6.05E+04,1.2708509,0.2393762,5.30901,1.10E-07,3.20E-06,ENSG00000196262,PPIA
229,1.94E+03,1.2705804,0.3662379,3.469276,5.22E-04,4.39E-03,ENSG00000070669,ASNS
408,2.93E+03,1.2691593,0.3726597,3.405679,6.60E-04,5.30E-03,ENSG00000092758,COL9A3
3034,2.57E+04,1.2684323,0.246496,5.145852,2.66E-07,7.13E-06,ENSG00000197956,S100A6
1262,1.37E+03,1.2675867,0.3004601,4.218819,2.46E-05,3.51E-04,ENSG00000130921,C12orf65
1965,9.09E+03,1.2653825,0.1943285,6.511563,7.44E-11,4.37E-09,ENSG00000158417,EIF5B
2291,1.45E+03,1.2634934,0.292186,4.324278,1.53E-05,2.36E-04,ENSG00000167797,CDK2AP2
3315,1.40E+03,1.263236,0.2906825,4.345759,1.39E-05,2.19E-04,ENSG00000242802,AP5Z1
2745,3.17E+03,1.2631364,0.2472648,5.108437,3.25E-07,8.50E-06,ENSG00000183020,AP2A2
1541,1.94E+03,1.2625889,0.2791002,4.523784,6.07E-06,1.09E-04,ENSG00000139343,SNRPF
281,1.38E+03,1.2624868,0.3457916,3.651005,2.61E-04,2.50E-03,ENSG00000077150,NFKB2
2804,1.00E+04,1.2597829,0.2606962,4.832379,1.35E-06,2.97E-05,ENSG00000184897,H1FX
1853,4.62E+03,1.2579001,0.2293612,5.484364,4.15E-08,1.32E-06,ENSG00000152082,MZT2B
790,9.06E+03,1.2565414,0.1964728,6.395497,1.60E-10,8.79E-09,ENSG00000111328,CDK2AP1
1535,1.74E+03,1.2552069,0.2770265,4.531,5.87E-06,1.05E-04,ENSG00000139168,ZCRB1
627,5.48E+03,1.2547879,0.2101571,5.970715,2.36E-09,1.03E-07,ENSG00000105402,NAPA
1156,5.92E+02,1.2531263,0.4526929,2.76816,5.64E-03,2.88E-02,ENSG00000127399,LRRC61
670,7.83E+02,1.2524259,0.435571,2.875366,4.04E-03,2.23E-02,ENSG00000106605,BLVRA
364,3.75E+02,1.2506888,0.4775551,2.618941,8.82E-03,4.10E-02,ENSG00000088826,SMOX
1201,1.25E+03,1.2499431,0.3604989,3.467259,5.26E-04,4.42E-03,ENSG00000129007,CALML4
756,1.02E+03,1.2488333,0.3067148,4.071643,4.67E-05,6.06E-04,ENSG00000109881,CCDC34
3222,8.32E+02,1.2484266,0.418006,2.986623,2.82E-03,1.68E-02,ENSG00000213780,GTF2H4
2246,2.59E+03,1.2451202,0.2596152,4.796021,1.62E-06,3.47E-05,ENSG00000166823,MESP1
1615,1.12E+03,1.2443332,0.3035807,4.098854,4.15E-05,5.49E-04,ENSG00000142634,EFHD2
1036,1.12E+03,1.2436774,0.3814016,3.260808,1.11E-03,8.12E-03,ENSG00000121957,GPSM2
1674,2.53E+03,1.2379007,0.2607792,4.746929,2.07E-06,4.31E-05,ENSG00000143793,C1orf35
2570,1.53E+04,1.2346234,0.2650341,4.658357,3.19E-06,6.28E-05,ENSG00000176046,NUPR1
1997,5.41E+03,1.232652,0.244927,5.032733,4.84E-07,1.20E-05,ENSG00000160113,NR2F6
2270,5.31E+04,1.2326506,0.2292598,5.376655,7.59E-08,2.29E-06,ENSG00000167526,RPL13
2784,1.79E+03,1.2317212,0.2588886,4.757726,1.96E-06,4.12E-05,ENSG00000184232,OAF
210,2.06E+03,1.2273554,0.291977,4.203603,2.63E-05,3.71E-04,ENSG00000067829,IDH3G
138,2.20E+03,1.2265366,0.2549124,4.8116,1.50E-06,3.25E-05,ENSG00000051596,THOC3
3206,9.45E+02,1.2261978,0.3373891,3.634373,2.79E-04,2.64E-03,ENSG00000213445,SIPA1
401,7.43E+02,1.2249931,0.3595796,3.406737,6.57E-04,5.28E-03,ENSG00000092098,RNF31
290,5.84E+03,1.2248779,0.2218733,5.520618,3.38E-08,1.12E-06,ENSG00000077549,CAPZB
2836,3.45E+02,1.2240234,0.4731109,2.587181,9.68E-03,4.41E-02,ENSG00000185716,MOSMO
1048,7.29E+02,1.2235408,0.4627015,2.644342,8.18E-03,3.86E-02,ENSG00000122641,INHBA
614,1.21E+03,1.2217794,0.3273972,3.731795,1.90E-04,1.91E-03,ENSG00000104936,DMPK
298,1.31E+03,1.2214036,0.3043965,4.012541,6.01E-05,7.48E-04,ENSG00000078967,UBE2D4
1508,1.88E+03,1.2203279,0.2987417,4.084894,4.41E-05,5.79E-04,ENSG00000138433,CIR1
3325,8.68E+03,1.2172369,0.3137948,3.879086,1.05E-04,1.18E-03,ENSG00000243716,NPIPB5
608,1.08E+03,1.2171426,0.3206976,3.795297,1.47E-04,1.55E-03,ENSG00000104889,RNASEH2A
1076,9.98E+03,1.2166056,0.2051212,5.931156,3.01E-09,1.26E-07,ENSG00000123989,CHPF
603,8.38E+03,1.2163362,0.2112075,5.758962,8.46E-09,3.22E-07,ENSG00000104824,HNRNPL
2755,4.46E+02,1.2162336,0.4314317,2.819064,4.82E-03,2.54E-02,ENSG00000183260,ABHD16B
3231,2.48E+03,1.2155294,0.3096281,3.925772,8.65E-05,1.01E-03,ENSG00000214194,SMIM30
2758,5.50E+02,1.2139837,0.3882219,3.127036,1.77E-03,1.16E-02,ENSG00000183386,FHL3
1433,2.05E+03,1.2126889,0.3828588,3.167458,1.54E-03,1.05E-02,ENSG00000136280,CCM2
2094,5.72E+04,1.2122027,0.2200782,5.508055,3.63E-08,1.18E-06,ENSG00000163191,S100A11
1,2.52E+03,1.2116942,0.3320489,3.649144,2.63E-04,2.51E-03,ENSG00000001084,GCLC
3258,6.57E+02,1.2086457,0.4333764,2.788905,5.29E-03,2.73E-02,ENSG00000223953,C1QTNF5
652,1.10E+04,1.2077364,0.2465413,4.898718,9.65E-07,2.21E-05,ENSG00000106077,ABHD11
2514,3.12E+03,1.2070835,0.2495362,4.837309,1.32E-06,2.90E-05,ENSG00000174021,GNG5
101,4.06E+02,1.2055027,0.4660597,2.586584,9.69E-03,4.41E-02,ENSG00000032219,ARID4A
771,9.09E+02,1.2047899,0.3028992,3.977527,6.96E-05,8.44E-04,ENSG00000110536,PTPMT1
3101,4.32E+02,1.2029979,0.4329337,2.778712,5.46E-03,2.80E-02,ENSG00000204176,SYT15
410,5.27E+03,1.2015594,0.2248684,5.34339,9.12E-08,2.71E-06,ENSG00000093010,COMT
1254,3.77E+03,1.2009282,0.295389,4.065581,4.79E-05,6.20E-04,ENSG00000130725,UBE2M
2617,2.12E+04,1.2000687,0.2449473,4.899293,9.62E-07,2.21E-05,ENSG00000177600,RPLP2
1755,1.08E+03,1.2000399,0.3400938,3.528555,4.18E-04,3.66E-03,ENSG00000147155,EBP
3039,7.75E+02,1.1999936,0.3845884,3.120203,1.81E-03,1.19E-02,ENSG00000197982,C1orf122
609,7.34E+02,1.199608,0.3758786,3.191477,1.42E-03,9.82E-03,ENSG00000104892,KLC3
2692,4.70E+02,1.1976755,0.427576,2.801082,5.09E-03,2.66E-02,ENSG00000180806,HOXC9
2057,1.29E+03,1.1971662,0.3108307,3.851505,1.17E-04,1.29E-03,ENSG00000162300,ZFPL1
3102,9.30E+02,1.1966755,0.3705186,3.229732,1.24E-03,8.85E-03,ENSG00000204178,MACO1
788,3.29E+03,1.1966568,0.2789643,4.289641,1.79E-05,2.67E-04,ENSG00000111275,ALDH2
1334,1.77E+03,1.1965917,0.2576939,4.643462,3.43E-06,6.67E-05,ENSG00000133265,HSPBP1
2905,1.39E+04,1.1944837,0.2237811,5.337732,9.41E-08,2.78E-06,ENSG00000188229,TUBB4B
2179,7.43E+02,1.1924911,0.3828224,3.114998,1.84E-03,1.20E-02,ENSG00000165175,MID1IP1
975,1.04E+03,1.1906375,0.3025656,3.935138,8.31E-05,9.79E-04,ENSG00000119048,UBE2B
1560,2.30E+03,1.1896789,0.2682712,4.434613,9.22E-06,1.55E-04,ENSG00000140365,COMMD4
2424,1.07E+03,1.1895151,0.305163,3.897966,9.70E-05,1.11E-03,ENSG00000171604,CXXC5
1250,1.56E+04,1.1892414,0.2768322,4.295892,1.74E-05,2.61E-04,ENSG00000130707,ASS1
2511,1.19E+03,1.1891008,0.3133635,3.794637,1.48E-04,1.55E-03,ENSG00000173715,C11orf80
2509,4.78E+02,1.1878261,0.4541144,2.615698,8.90E-03,4.13E-02,ENSG00000173581,CCDC106
671,5.23E+03,1.1876125,0.3112701,3.815376,1.36E-04,1.46E-03,ENSG00000106615,RHEB
2014,7.11E+02,1.1871548,0.3553679,3.340636,8.36E-04,6.41E-03,ENSG00000160606,TLCD1
995,6.89E+02,1.1851891,0.390941,3.031631,2.43E-03,1.50E-02,ENSG00000119866,BCL11A
2281,2.67E+03,1.1837382,0.3330167,3.554591,3.79E-04,3.37E-03,ENSG00000167653,PSCA
1286,1.45E+04,1.1822702,0.2426976,4.871372,1.11E-06,2.52E-05,ENSG00000131771,PPP1R1B
