,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
51,1435.78647,-1.0336769,0.2041679,-5.062876,4.13E-07,1.97E-05,ENSG00000024526,DEPDC1
870,434.62052,-1.0336566,0.2882526,-3.58594,3.36E-04,5.23E-03,ENSG00000136197,C7orf25
1284,4051.90842,-1.0319433,0.2154929,-4.788759,1.68E-06,6.70E-05,ENSG00000162851,TFB2M
75,3518.35354,-1.0306605,0.2156035,-4.780352,1.75E-06,6.90E-05,ENSG00000048392,RRM2B
1871,1365.86994,-1.0299103,0.2202585,-4.675917,2.93E-06,1.07E-04,ENSG00000205213,LGR4
1579,356.90699,-1.0265585,0.3001421,-3.420242,6.26E-04,8.47E-03,ENSG00000175305,CCNE2
1569,313.29034,-1.0230275,0.3449427,-2.96579,3.02E-03,2.82E-02,ENSG00000174469,CNTNAP2
589,6286.77825,-1.0229174,0.2396509,-4.268365,1.97E-05,5.34E-04,ENSG00000118849,RARRES1
233,638.13008,-1.0200908,0.2490484,-4.095955,4.20E-05,9.79E-04,ENSG00000089472,HEPH
226,841.02516,-1.0197523,0.2343524,-4.351363,1.35E-05,3.89E-04,ENSG00000088451,TGDS
