,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
3574,6.12E+01,3.4549792,0.9020477,3.830151,1.28E-04,1.26E-03,ENSG00000205678,TECRL
732,3.64E+01,3.4539973,1.3553449,2.548427,1.08E-02,4.53E-02,ENSG00000105664,COMP
3640,4.21E+03,3.4362053,0.3856566,8.910012,5.10E-19,6.97E-17,ENSG00000215301,DDX3X
1666,1.03E+02,3.4355642,0.8658931,3.967654,7.26E-05,7.82E-04,ENSG00000138411,HECW2
3496,1.45E+02,3.4311524,0.5021401,6.833058,8.31E-12,4.64E-10,ENSG00000204301,NOTCH4
3806,2.23E+03,3.4265803,0.5397314,6.348677,2.17E-10,9.68E-09,ENSG00000257103,LSM14A
3057,2.46E+03,3.4238947,1.1790421,2.903963,3.68E-03,1.94E-02,ENSG00000182492,BGN
535,4.85E+01,3.420694,0.8489203,4.029464,5.59E-05,6.24E-04,ENSG00000100344,PNPLA3
1994,3.21E+01,3.415752,1.0521454,3.246464,1.17E-03,7.64E-03,ENSG00000149256,TENM4
3656,5.27E+01,3.4141417,0.8058132,4.23689,2.27E-05,2.92E-04,ENSG00000221883,ARIH2OS
3669,2.80E+02,3.4079548,0.7117315,4.788259,1.68E-06,3.09E-05,ENSG00000224389,C4B
2183,1.49E+02,3.4067664,0.7890787,4.317398,1.58E-05,2.13E-04,ENSG00000157613,CREB3L1
2755,3.19E+02,3.4044825,0.7471014,4.556921,5.19E-06,8.10E-05,ENSG00000172175,MALT1
3422,3.25E+01,3.3992369,0.9634114,3.528334,4.18E-04,3.31E-03,ENSG00000198483,ANKRD35
3549,1.30E+02,3.3877803,0.6928457,4.889661,1.01E-06,2.00E-05,ENSG00000204644,ZFP57
3513,5.37E+02,3.3741329,1.0003285,3.373025,7.43E-04,5.29E-03,ENSG00000204390,HSPA1L
2660,1.66E+02,3.372669,0.6632513,5.085055,3.68E-07,8.22E-06,ENSG00000169752,NRG4
1273,2.82E+02,3.3602487,0.4297945,7.818269,5.36E-15,4.64E-13,ENSG00000125966,MMP24
3793,1.96E+02,3.3601404,0.9234612,3.638638,2.74E-04,2.34E-03,ENSG00000255152,MSH5-SAPCD1
3122,1.00E+02,3.3600381,0.8874872,3.786013,1.53E-04,1.45E-03,ENSG00000184500,PROS1
2310,3.23E+01,3.3542363,1.1833543,2.834516,4.59E-03,2.31E-02,ENSG00000162692,VCAM1
3660,1.24E+02,3.3519308,0.7084086,4.731635,2.23E-06,3.93E-05,ENSG00000221970,OR2A1
2367,4.30E+01,3.3436294,0.9101432,3.67374,2.39E-04,2.10E-03,ENSG00000163864,NMNAT3
252,9.46E+01,3.3368579,0.7910098,4.218478,2.46E-05,3.12E-04,ENSG00000070182,SPTB
1517,1.15E+02,3.3234775,0.8710581,3.815449,1.36E-04,1.32E-03,ENSG00000134363,FST
2868,4.42E+01,3.3136678,1.1665542,2.84056,4.50E-03,2.28E-02,ENSG00000175489,LRRC25
2746,4.45E+01,3.2908353,1.0310739,3.191658,1.41E-03,8.90E-03,ENSG00000172014,ANKRD20A4
