,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,g_ID,Gene.name
2735,2.26E+04,-3.6118969,0.79067426,-4.568123,4.92E-06,7.30E-05,ENSG00000175084,DES
2597,1.77E+02,-3.5887771,0.72311144,-4.962965,6.94E-07,1.37E-05,ENSG00000170162,VGLL2
2096,8.66E+03,-3.5666229,0.82434604,-4.326609,1.51E-05,1.93E-04,ENSG00000155657,TTN
1034,4.62E+02,-3.5354291,0.47813437,-7.394217,1.42E-13,1.39E-11,ENSG00000116748,AMPD1
1380,8.68E+03,-3.5236155,0.89024981,-3.958008,7.56E-05,7.58E-04,ENSG00000130595,TNNT3
1964,1.03E+03,-3.5072117,1.15323228,-3.041201,2.36E-03,1.31E-02,ENSG00000148677,ANKRD1
2212,6.27E+03,-3.4540082,1.02396608,-3.373167,7.43E-04,5.05E-03,ENSG00000160808,MYL3
336,3.51E+03,-3.448061,0.23306788,-14.794235,1.60E-49,2.30E-46,ENSG00000077522,ACTN2
125,3.07E+02,-3.4392219,0.46899884,-7.333114,2.25E-13,2.11E-11,ENSG00000029534,ANK1
1667,2.36E+02,-3.4110764,0.53109169,-6.422764,1.34E-10,7.43E-09,ENSG00000138347,MYPN
2540,4.16E+03,-3.3774516,1.12569681,-3.000321,2.70E-03,1.46E-02,ENSG00000168530,MYL1
3330,1.34E+02,-3.3671589,0.88121102,-3.821059,1.33E-04,1.21E-03,ENSG00000215126,CBWD6
2174,1.74E+04,-3.3527815,0.58471083,-5.734085,9.80E-09,3.47E-07,ENSG00000159251,ACTC1
1826,2.68E+04,-3.2984338,0.64946952,-5.078658,3.80E-07,8.16E-06,ENSG00000143632,ACTA1
3083,2.02E+03,-3.2881866,0.18904061,-17.394075,9.15E-68,2.20E-64,ENSG00000196091,MYBPC1
3152,2.50E+03,-3.2831056,0.20375979,-16.112628,2.08E-58,3.75E-55,ENSG00000197616,MYH6
1381,6.35E+03,-3.2595628,0.98743196,-3.301051,9.63E-04,6.28E-03,ENSG00000130598,TNNI2
1802,1.89E+03,-3.2348292,0.77152114,-4.192794,2.76E-05,3.20E-04,ENSG00000143318,CASQ1
590,6.44E+03,-3.1991806,0.97169215,-3.292381,9.93E-04,6.44E-03,ENSG00000101470,TNNC2
1416,2.68E+02,-3.1983211,0.51836451,-6.170023,6.83E-10,3.29E-08,ENSG00000131730,CKMT2
53,8.39E+01,-3.1715955,1.26983503,-2.497644,1.25E-02,4.89E-02,ENSG00000008056,SYN1
621,1.31E+02,-3.1393816,0.68298574,-4.596555,4.30E-06,6.53E-05,ENSG00000102683,SGCG
