ens_gene_id,logFC,logCPM,F,PValue,FDR
ENSG00000018625,4.94358927787661,3.20672988297623,181.761169094828,8.05289987373779e-07,0.000365134104464094
ENSG00000103222,-2.36927803226299,4.5146651429804,181.573049146531,8.08534332294275e-07,0.000365134104464094
ENSG00000101470,8.04168874746523,5.29916687264715,176.431934006392,9.03868417731505e-07,0.000396848450296227
ENSG00000101210,4.38481093435728,4.72816345429866,174.744278565137,9.38191296744037e-07,0.000400785179360439
ENSG00000185100,3.38755217258161,2.51862301070447,170.246902509437,1.037933806958e-06,0.000431725835599427
ENSG00000172399,5.91864994708145,0.623749275642441,167.952917988176,1.093908220783e-06,0.000443341367633232
ENSG00000183091,7.15922574591175,4.99253561625554,166.774654619736,1.12412304911662e-06,0.000444197222858432
ENSG00000120729,3.64986605799822,1.76504571111958,164.30139365374,1.19100875692071e-06,0.000459148400289967
ENSG00000168509,4.94853041849668,1.05602524699484,158.076500026112,1.38270385331559e-06,0.000520128092015209
ENSG00000101670,-2.7009489591676,2.51421259397815,157.133817371357,1.41500113606567e-06,0.000520128092015209
ENSG00000151967,-2.5457055759605,4.00145139751672,149.820838932048,1.70043151409163e-06,0.00058502786427358
ENSG00000137673,-2.21194532118385,3.65975666540732,149.47353479116,1.71569841935354e-06,0.00058502786427358
ENSG00000159251,9.1474069868833,6.7425027726211,149.384588996753,1.71963580517316e-06,0.00058502786427358
ENSG00000114854,6.18365931683034,1.50024885557734,148.937204487627,1.73961214860548e-06,0.00058502786427358
ENSG00000170807,6.26090752507264,1.37922624048158,132.885543850873,2.69543485138705e-06,0.000873025715398005
ENSG00000177238,3.702736978913,2.56283823138761,132.603104872512,2.71748356575213e-06,0.000873025715398005
ENSG00000157119,11.5176069432088,0.896732427177884,178.438458718796,2.81633707223995e-06,0.000873025715398005
ENSG00000239474,4.07168786763461,1.983210423662,131.363903964355,2.81692467957094e-06,0.000873025715398005
ENSG00000100628,6.19182209737844,0.745913439732542,127.974620760294,3.11306776935215e-06,0.000917786102699379
ENSG00000138100,5.91124879467141,1.69848965482406,127.345314536939,3.172262066609e-06,0.000917786102699379
ENSG00000152556,2.3076584973091,5.28414359313093,127.294170138592,3.17713431369748e-06,0.000917786102699379
ENSG00000177791,3.61904381212298,2.91508354738372,127.121922027285,3.19361227688636e-06,0.000917786102699379
ENSG00000129170,7.27235011207656,2.85393639135582,125.306735597764,3.37391538697397e-06,0.000952287617973404
ENSG00000163092,7.21418360219803,1.87186046452311,124.454352289913,3.46296169931158e-06,0.000960273203847699
ENSG00000130595,8.94034084152067,5.74387923067945,123.217666618079,3.5974342654445e-06,0.000980362862062342
ENSG00000122176,2.14613741211634,2.68995120472808,122.403940190524,3.68948057911446e-06,0.000988405593787849
ENSG00000131730,4.54783009120592,0.800268336791288,115.324818188002,4.62844090607784e-06,0.00121928561602444
ENSG00000259132,10.1829833734909,-0.398585571847647,152.715423320331,4.78728898242722e-06,0.00123072719328526
ENSG00000170381,-2.94649171472318,3.12810085479868,114.052684392438,4.82760255495925e-06,0.00123072719328526
ENSG00000173641,3.45036552480229,2.7139651896076,112.366060141413,5.10843721085311e-06,0.00128165013578959
ENSG00000168530,8.33955118127403,4.67766828602616,107.689697363608,6.00108996013135e-06,0.0014774688480661
ENSG00000108515,3.41977478651735,5.21288197968882,107.337685002124,6.07588732913428e-06,0.0014774688480661
ENSG00000155657,4.27338264691056,5.81319775616473,105.168550058238,6.56339524741356e-06,0.00157183371637301
ENSG00000173868,3.00454848676141,1.71949705917704,103.356221742946,7.00864118827424e-06,0.00163001522359164
ENSG00000170017,-1.6526200150197,4.81428949044779,103.340786918185,7.01259238290721e-06,0.00163001522359164
ENSG00000167549,4.49052579515622,0.0222711309398811,101.117475773958,7.61199230179764e-06,0.00171894459311484
ENSG00000112183,5.39975946324468,-0.0127450991159696,101.115029065061,7.61268641769195e-06,0.00171894459311484
ENSG00000132681,3.13950692188306,0.962063152883207,100.097551389748,7.90831529735315e-06,0.00176054692380231
ENSG00000050555,-2.01632152614283,2.64231730820716,99.5774922088245,8.064952074936e-06,0.00177048100689498
ENSG00000181722,1.83309720552964,3.07543559655968,97.3623423394689,8.7771531492978e-06,0.00190043400928495
ENSG00000131558,-1.70496305533773,4.58684683356976,94.8470691820526,9.68369734962972e-06,0.00206838540957091
ENSG00000163762,-1.93277965709476,4.9439583584764,94.4649175832897,9.83147735993977e-06,0.00207195108201611
ENSG00000060982,-2.87172322829621,1.42561367627995,93.9094988281643,1.00513143005686e-05,0.00209040886624719
ENSG00000058404,2.85678676304566,1.42777422729065,93.4655974538423,1.02314369256637e-05,0.00210023496164987
ENSG00000108823,6.65258522099396,-0.963351502612216,92.70850177174,1.05480384159638e-05,0.00212835549719562
ENSG00000144119,-2.44355792242191,1.91027788893078,92.4991434637551,1.06377378386976e-05,0.00212835549719562
ENSG00000128915,-1.62180139230089,3.61470309952142,91.9145911986806,1.08932770589694e-05,0.00215083116623881
